T_UPDATE;FLIGHT_ID;RUNWAY;TIME;GATE;STACK
21-7-2020 11:50:16;21011295;36C;21-7-2020 11:35:15;C11;RIVER
21-7-2020 11:50:16;21011252;23;21-7-2020 11:35:37;H;
21-7-2020 11:50:17;21011344;27;21-7-2020 11:35:57;E07;ARTIP
21-7-2020 11:50:17;21011329;36C;21-7-2020 11:36:34;R82;SUGOL
21-7-2020 11:50:17;21011317;27;21-7-2020 11:37:36;D12;ARTIP
21-7-2020 11:50:18;21011323;36C;21-7-2020 11:38:52;C12;RIVER
21-7-2020 11:50:18;21011356;27;21-7-2020 11:39:17;B20;ARTIP
21-7-2020 11:50:18;21011337;36C;21-7-2020 11:40:24;B24;RIVER
21-7-2020 11:50:18;21011350;27;21-7-2020 11:40:59;D14;ARTIP
21-7-2020 12:05:14;21011417;23;21-7-2020 11:42:00;;
21-7-2020 11:50:19;21011322;36C;21-7-2020 11:42:01;D24;SUGOL
21-7-2020 11:50:19;21011248;27;21-7-2020 11:43:12;D07;ARTIP
21-7-2020 12:05:14;21011299;36C;21-7-2020 11:43:48;E24;SUGOL
21-7-2020 08:05:21;21011297;;21-7-2020 11:45:00;;
21-7-2020 08:50:14;21011374;;21-7-2020 11:45:00;;
21-7-2020 12:05:15;21011366;24;21-7-2020 11:45:10;A33;ARTIP
21-7-2020 12:05:15;21011351;27;21-7-2020 11:46:17;D44;ARTIP
21-7-2020 11:50:18;21011307;22;21-7-2020 11:46:52;GL;RIVER
21-7-2020 12:05:15;21011361;27;21-7-2020 11:47:31;D47;ARTIP
21-7-2020 12:05:15;21011673;23;21-7-2020 11:48:33;;
21-7-2020 12:05:15;21011391;03;21-7-2020 11:48:54;10;
21-7-2020 12:05:16;21011343;36R;21-7-2020 11:49:20;D41;RIVER
21-7-2020 09:05:14;21011352;;21-7-2020 11:49:26;GL;SUGOL
21-7-2020 10:20:15;21011205;;21-7-2020 11:50:00;;
21-7-2020 12:05:16;21011383;24;21-7-2020 11:50:00;D1;
21-7-2020 12:05:17;21011341;36R;21-7-2020 11:51:39;D51;RIVER
21-7-2020 12:05:18;21011565;23;21-7-2020 11:53:00;;
21-7-2020 09:05:12;21011395;;21-7-2020 11:53:21;;
21-7-2020 12:05:19;21011460;23;21-7-2020 11:54:00;;
21-7-2020 12:05:17;21011599;23;21-7-2020 11:54:02;;
21-7-2020 12:20:13;21011086;23;21-7-2020 11:56:00;;
21-7-2020 12:05:18;21011372;36R;21-7-2020 11:56:29;D56;ARTIP
21-7-2020 12:05:18;21011549;25;21-7-2020 11:56:49;;
21-7-2020 12:05:19;21011368;36R;21-7-2020 11:57:46;B15;RIVER
21-7-2020 12:05:19;21011582;23;21-7-2020 11:59:11;G5;
21-7-2020 08:50:14;21011376;;21-7-2020 12:00:00;;
21-7-2020 12:20:13;21011365;03;21-7-2020 12:00:18;3;
21-7-2020 12:20:14;21011371;36R;21-7-2020 12:01:39;B17;RIVER
21-7-2020 12:20:13;21011379;03;21-7-2020 12:02:07;AZS;
21-7-2020 12:20:13;21011592;24;21-7-2020 12:02:22;;
21-7-2020 12:20:14;21011316;36R;21-7-2020 12:03:40;H04;ARTIP
21-7-2020 08:35:16;21011315;06;21-7-2020 12:04:47;;
21-7-2020 12:20:15;21011392;36R;21-7-2020 12:05:20;C15;RIVER
21-7-2020 12:20:15;21011408;03;21-7-2020 12:05:58;8;
21-7-2020 12:20:15;21011461;23;21-7-2020 12:06:42;H;
21-7-2020 12:20:17;21011386;03;21-7-2020 12:08:00;9;
21-7-2020 09:50:13;21011472;;21-7-2020 12:10:00;;
21-7-2020 12:20:17;21011397;03;21-7-2020 12:11:00;6;
21-7-2020 12:05:17;21011394;;21-7-2020 12:11:29;;
21-7-2020 12:20:17;21011355;27;21-7-2020 12:12:19;;
21-7-2020 12:35:16;21011161;23;21-7-2020 12:16:00;;
21-7-2020 12:35:16;21011302;21;21-7-2020 12:19:02;;
21-7-2020 09:50:16;21011162;;21-7-2020 12:19:56;;
21-7-2020 12:35:16;21011590;24;21-7-2020 12:19:59;HGR;
21-7-2020 12:35:17;21011440;03;21-7-2020 12:20:19;2;
21-7-2020 12:20:14;21011424;;21-7-2020 12:21:22;;
21-7-2020 12:35:18;21011410;36R;21-7-2020 12:21:55;B35;ARTIP
21-7-2020 12:35:20;21011616;23;21-7-2020 12:23:00;H;
21-7-2020 12:35:18;21011546;25;21-7-2020 12:23:18;;
21-7-2020 12:35:20;21011233;23;21-7-2020 12:25:00;I3;
21-7-2020 12:35:19;21011419;36R;21-7-2020 12:25:24;D05;RIVER
21-7-2020 12:20:14;21011423;;21-7-2020 12:26:53;;
21-7-2020 12:35:20;21011420;03;21-7-2020 12:28:00;7;
21-7-2020 12:35:20;21011573;23;21-7-2020 12:28:00;;
21-7-2020 12:35:20;21011378;03;21-7-2020 12:28:02;AZS;
21-7-2020 12:50:14;21011403;23;21-7-2020 12:30:00;;
21-7-2020 10:35:17;21011581;;21-7-2020 12:30:00;;
21-7-2020 12:50:15;21011591;24;21-7-2020 12:30:00;;
21-7-2020 12:50:15;21011431;23;21-7-2020 12:31:00;;
21-7-2020 12:50:16;21011433;36R;21-7-2020 12:32:53;C08;RIVER
21-7-2020 12:50:17;21011692;23;21-7-2020 12:33:00;;
21-7-2020 12:50:15;21011626;24;21-7-2020 12:33:09;L;
21-7-2020 12:05:15;21011539;03;21-7-2020 12:33:34;;
21-7-2020 12:35:18;21011639;;21-7-2020 12:33:48;;
21-7-2020 10:20:16;21011432;23;21-7-2020 12:34:08;;
21-7-2020 10:05:19;21011507;;21-7-2020 12:35:00;;
21-7-2020 13:05:18;21011826;;21-7-2020 12:35:00;;
21-7-2020 12:50:17;21011442;36R;21-7-2020 12:35:20;A64;ARTIP
21-7-2020 09:35:12;21011450;;21-7-2020 12:35:34;;
21-7-2020 11:50:16;21011584;;21-7-2020 12:35:49;;
21-7-2020 12:50:16;21011451;21;21-7-2020 12:36:03;;
21-7-2020 12:35:19;21011618;;21-7-2020 12:37:00;;
21-7-2020 11:35:13;21011619;;21-7-2020 12:37:26;;
21-7-2020 11:35:13;21011620;;21-7-2020 12:37:26;;
21-7-2020 11:35:13;21011621;;21-7-2020 12:37:26;;
21-7-2020 11:35:13;21011640;;21-7-2020 12:37:26;;
21-7-2020 11:35:13;21011641;;21-7-2020 12:37:26;;
21-7-2020 11:35:13;21011642;;21-7-2020 12:37:26;;
21-7-2020 12:50:17;21011479;03;21-7-2020 12:38:07;A1;
21-7-2020 12:50:18;21011575;04;21-7-2020 12:39:00;HG0;
21-7-2020 12:50:19;21011636;23;21-7-2020 12:40:00;;
21-7-2020 12:50:19;21011638;23;21-7-2020 12:40:00;C1;
21-7-2020 12:50:20;21011665;24;21-7-2020 12:44:03;HGR;
21-7-2020 13:05:13;21011441;36R;21-7-2020 12:44:29;G07;ARTIP
21-7-2020 13:05:16;21011750;23;21-7-2020 12:45:00;;
21-7-2020 13:05:14;21011447;36R;21-7-2020 12:46:54;H01;SUGOL
21-7-2020 13:05:16;21011712;23;21-7-2020 12:47:00;;
21-7-2020 13:05:16;21011690;23;21-7-2020 12:48:00;;
21-7-2020 11:05:16;21011167;;21-7-2020 12:50:00;;
21-7-2020 13:05:17;21011303;23;21-7-2020 12:50:00;;
21-7-2020 13:05:15;21011377;23;21-7-2020 12:50:33;;
21-7-2020 11:05:16;21011254;;21-7-2020 12:51:00;;
21-7-2020 12:20:14;21011469;;21-7-2020 12:53:02;;
21-7-2020 13:05:17;21011434;36R;21-7-2020 12:53:17;R81;ARTIP
21-7-2020 13:05:18;21011553;23;21-7-2020 12:55:00;;
21-7-2020 12:05:19;21011738;;21-7-2020 12:55:00;;
21-7-2020 13:05:17;21011598;04;21-7-2020 12:56:00;HG0;
21-7-2020 13:05:18;21011643;24;21-7-2020 12:56:00;L;
21-7-2020 13:05:19;21011310;23;21-7-2020 12:57:00;;
21-7-2020 13:05:18;21011375;24;21-7-2020 12:58:00;L;
21-7-2020 13:05:18;21011470;23;21-7-2020 12:58:00;;
21-7-2020 12:35:20;21011427;;21-7-2020 13:00:00;;
21-7-2020 11:50:14;21011603;;21-7-2020 13:00:15;;
21-7-2020 13:20:14;21011518;03;21-7-2020 13:01:47;8;
21-7-2020 13:20:15;21011580;23;21-7-2020 13:03:00;F;
21-7-2020 13:20:15;21011457;36R;21-7-2020 13:03:47;C06;RIVER
21-7-2020 12:50:17;21011500;;21-7-2020 13:05:00;;
21-7-2020 10:20:16;21011545;;21-7-2020 13:05:00;;
21-7-2020 13:20:16;21011464;36R;21-7-2020 13:06:10;D43;RIVER
21-7-2020 13:20:16;21011729;03;21-7-2020 13:08:03;;
21-7-2020 13:20:17;21011484;36R;21-7-2020 13:08:13;D29;ARTIP
21-7-2020 13:20:17;21011489;03;21-7-2020 13:08:15;;
21-7-2020 13:50:18;21011373;;21-7-2020 13:09:00;;
21-7-2020 12:35:19;21011693;;21-7-2020 13:09:00;;
21-7-2020 12:05:18;21011732;;21-7-2020 13:09:21;;
21-7-2020 13:20:17;21011428;23;21-7-2020 13:10:00;;
21-7-2020 10:05:18;21011503;;21-7-2020 13:10:00;;
21-7-2020 13:05:13;21011733;21;21-7-2020 13:10:00;;
21-7-2020 13:20:18;21011535;36R;21-7-2020 13:10:04;E04;ARTIP
21-7-2020 13:20:19;21011516;36R;21-7-2020 13:11:43;E22;SUGOL
21-7-2020 13:35:14;21011650;23;21-7-2020 13:12:00;;
21-7-2020 13:20:20;21011468;23;21-7-2020 13:13:00;;
21-7-2020 10:50:20;21011552;;21-7-2020 13:13:00;;
21-7-2020 12:35:14;21011677;;21-7-2020 13:13:00;;
21-7-2020 13:35:15;21011506;36R;21-7-2020 13:14:18;D54;RIVER
21-7-2020 13:20:19;21011497;03;21-7-2020 13:14:22;10;
21-7-2020 11:50:16;21011704;;21-7-2020 13:15:00;;
21-7-2020 13:20:14;21011667;21;21-7-2020 13:16:11;;
21-7-2020 13:35:16;21011536;36R;21-7-2020 13:16:38;C10;RIVER
21-7-2020 13:35:15;21011425;23;21-7-2020 13:16:47;;
21-7-2020 09:50:14;21011476;;21-7-2020 13:20:00;;
21-7-2020 12:35:19;21011482;;21-7-2020 13:20:00;;
21-7-2020 13:35:17;21011471;03;21-7-2020 13:20:34;C2;
21-7-2020 13:35:17;21011519;03;21-7-2020 13:20:57;9;
21-7-2020 12:50:16;21011644;24R;21-7-2020 13:22:00;;
21-7-2020 12:50:16;21011645;24R;21-7-2020 13:22:00;;
21-7-2020 12:50:16;21011646;24R;21-7-2020 13:22:00;;
21-7-2020 12:50:16;21011647;24R;21-7-2020 13:22:00;;
21-7-2020 12:50:16;21011622;24R;21-7-2020 13:22:01;;
21-7-2020 12:50:16;21011623;24R;21-7-2020 13:22:01;;
21-7-2020 12:50:16;21011624;24R;21-7-2020 13:22:01;;
21-7-2020 12:50:16;21011625;24R;21-7-2020 13:22:01;;
21-7-2020 13:35:17;21011487;21;21-7-2020 13:22:22;;
21-7-2020 13:35:19;21011701;03;21-7-2020 13:24:45;;
21-7-2020 13:35:19;21011257;36R;21-7-2020 13:24:51;F09;ARTIP
21-7-2020 13:35:19;21011531;23;21-7-2020 13:26:00;;
21-7-2020 13:05:17;21011609;;21-7-2020 13:27:00;;
21-7-2020 13:35:20;21011514;36R;21-7-2020 13:27:24;C12;ARTIP
21-7-2020 13:35:20;21011735;24;21-7-2020 13:29:00;F;
21-7-2020 13:50:14;21011534;36R;21-7-2020 13:29:07;F08;SUGOL
21-7-2020 13:35:21;21011588;03;21-7-2020 13:29:37;AZS;
21-7-2020 07:35:12;21011207;;21-7-2020 13:30:00;;
21-7-2020 09:20:15;21011437;;21-7-2020 13:30:00;;
21-7-2020 10:20:17;21011556;;21-7-2020 13:30:00;;
21-7-2020 13:50:15;21011705;23;21-7-2020 13:30:00;;
21-7-2020 13:50:14;21011529;36R;21-7-2020 13:31:05;S77;ARTIP
21-7-2020 13:35:17;21011652;23;21-7-2020 13:31:07;;
21-7-2020 13:35:17;21011631;23;21-7-2020 13:32:33;;
21-7-2020 13:50:18;21011569;;21-7-2020 13:34:00;;
21-7-2020 13:50:15;21011544;03;21-7-2020 13:34:50;2;
21-7-2020 13:50:16;21011543;36R;21-7-2020 13:35:39;D04;RIVER
21-7-2020 13:50:16;21011612;03;21-7-2020 13:37:19;D3;
21-7-2020 13:50:17;21011557;36R;21-7-2020 13:37:29;D48;RIVER
21-7-2020 13:50:17;21011823;23;21-7-2020 13:38:55;;
21-7-2020 13:50:17;21011567;36R;21-7-2020 13:39:01;E06;ARTIP
21-7-2020 13:05:18;21011736;21;21-7-2020 13:39:34;;
21-7-2020 13:50:18;21011577;36R;21-7-2020 13:41:54;GL;ARTIP
21-7-2020 10:20:16;21011540;;21-7-2020 13:44:00;;
21-7-2020 13:50:19;21011688;24;21-7-2020 13:44:00;;
21-7-2020 10:05:17;21011494;;21-7-2020 13:45:00;;
21-7-2020 10:50:15;21011585;;21-7-2020 13:45:00;;
21-7-2020 14:05:15;21011694;23;21-7-2020 13:45:00;;
21-7-2020 11:50:15;21011696;;21-7-2020 13:45:00;;
21-7-2020 14:05:16;21011713;23;21-7-2020 13:46:00;;
21-7-2020 14:05:14;21011815;23;21-7-2020 13:46:00;;
21-7-2020 14:05:15;21011547;36R;21-7-2020 13:46:47;D56;ARTIP
21-7-2020 12:05:19;21011737;;21-7-2020 13:47:25;;
21-7-2020 14:05:16;21011558;36R;21-7-2020 13:49:29;S68;ARTIP
21-7-2020 14:20:15;21011888;23;21-7-2020 13:50:00;H;
21-7-2020 14:05:17;21011594;36R;21-7-2020 13:51:57;D03;RIVER
21-7-2020 09:35:15;21011155;;21-7-2020 13:52:00;;
21-7-2020 14:05:17;21011347;23;21-7-2020 13:52:00;;
21-7-2020 14:05:17;21011790;23;21-7-2020 13:52:19;E2;
21-7-2020 10:35:14;21011564;;21-7-2020 13:52:34;;
21-7-2020 14:05:18;21011749;23;21-7-2020 13:55:00;C1;
21-7-2020 13:05:14;21011811;;21-7-2020 13:57:00;;
21-7-2020 13:20:14;21011695;;21-7-2020 13:59:00;;
21-7-2020 10:50:15;21011589;;21-7-2020 14:00:00;;
21-7-2020 14:20:14;21011610;24;21-7-2020 14:00:00;B1;
21-7-2020 13:35:15;21011813;;21-7-2020 14:00:00;;
21-7-2020 14:20:14;21011595;36R;21-7-2020 14:00:38;D51;RIVER
21-7-2020 14:20:14;21011791;23;21-7-2020 14:01:00;;
21-7-2020 14:20:16;21011602;23;21-7-2020 14:07:00;;
21-7-2020 14:20:17;21011554;23;21-7-2020 14:09:00;;
21-7-2020 14:20:17;21011571;21;21-7-2020 14:09:51;;
21-7-2020 14:20:17;21011502;23;21-7-2020 14:10:00;I5;
21-7-2020 14:20:18;21011765;03;21-7-2020 14:11:53;AZS;
21-7-2020 13:35:19;21011657;;21-7-2020 14:12:00;;
21-7-2020 14:20:18;21011412;23;21-7-2020 14:13:36;;
21-7-2020 14:20:19;21011869;24;21-7-2020 14:15:00;;
21-7-2020 14:35:13;21011627;03;21-7-2020 14:17:06;6;
21-7-2020 14:35:14;21011814;03;21-7-2020 14:19:43;AZS;
21-7-2020 14:35:15;21011601;36R;21-7-2020 14:20:39;B17;RIVER
21-7-2020 14:35:15;21011670;24;21-7-2020 14:22:00;JA;
21-7-2020 14:35:16;21011512;23;21-7-2020 14:23:00;;
21-7-2020 14:35:17;21011703;;21-7-2020 14:23:00;;
21-7-2020 14:35:16;21011819;23;21-7-2020 14:23:00;;
21-7-2020 13:20:14;21011576;;21-7-2020 14:26:00;;
21-7-2020 14:35:17;21011886;23;21-7-2020 14:29:00;C1;
21-7-2020 10:50:18;21011597;;21-7-2020 14:29:35;;
21-7-2020 08:20:17;21011328;;21-7-2020 14:30:00;;
21-7-2020 12:35:17;21011779;;21-7-2020 14:30:00;;
21-7-2020 14:50:11;21011838;23;21-7-2020 14:31:00;;
21-7-2020 14:50:11;21011923;23;21-7-2020 14:32:00;;
21-7-2020 14:35:13;21011870;;21-7-2020 14:36:00;;
21-7-2020 14:50:12;21011834;24;21-7-2020 14:37:00;L;
21-7-2020 14:50:13;21011691;24;21-7-2020 14:38:00;;
21-7-2020 14:50:13;21011754;23;21-7-2020 14:38:03;;
21-7-2020 14:50:13;21011663;03;21-7-2020 14:38:55;7;
21-7-2020 14:50:14;21011659;36R;21-7-2020 14:39:57;H01;SUGOL
21-7-2020 15:05:10;21011782;23;21-7-2020 14:42:00;;
21-7-2020 15:05:11;21011499;;21-7-2020 14:43:00;;
21-7-2020 14:50:12;21011820;;21-7-2020 14:43:50;;
21-7-2020 11:50:14;21011685;;21-7-2020 14:44:57;;
21-7-2020 15:05:11;21011766;24;21-7-2020 14:46:00;;
21-7-2020 14:20:17;21011628;;21-7-2020 14:47:19;;
21-7-2020 15:05:12;21011702;23;21-7-2020 14:49:00;H;
21-7-2020 15:05:12;21011666;36R;21-7-2020 14:49:39;E05;ARTIP
21-7-2020 14:50:13;21011884;;21-7-2020 14:50:00;;
21-7-2020 15:05:12;21011561;24;21-7-2020 14:51:00;;
21-7-2020 15:05:13;21011795;23;21-7-2020 14:53:00;C1;
21-7-2020 15:05:14;21011606;23;21-7-2020 14:56:00;C1;
21-7-2020 15:05:10;21011488;23;21-7-2020 15:00:00;I5;
21-7-2020 15:20:15;21011720;36R;21-7-2020 15:03:27;D16;ARTIP
21-7-2020 15:20:15;21011672;23;21-7-2020 15:04:00;;
21-7-2020 15:20:16;21011721;03;21-7-2020 15:05:58;;
21-7-2020 15:20:16;21011852;24;21-7-2020 15:06:00;;
21-7-2020 12:05:14;21011714;;21-7-2020 15:07:10;;
21-7-2020 11:50:14;21011682;;21-7-2020 15:08:42;;
21-7-2020 15:20:17;21011699;36R;21-7-2020 15:10:17;G04;ARTIP
21-7-2020 14:35:15;21011751;;21-7-2020 15:10:22;;
21-7-2020 15:20:18;21011562;23;21-7-2020 15:11:00;;
21-7-2020 15:05:14;21011530;;21-7-2020 15:13:00;;
21-7-2020 15:35:11;21011719;36R;21-7-2020 15:13:40;C09;RIVER
21-7-2020 11:05:14;21011604;;21-7-2020 15:15:00;;
21-7-2020 15:35:11;21011746;36R;21-7-2020 15:15:22;S84;SUGOL
21-7-2020 15:35:11;21011922;23;21-7-2020 15:15:32;H;
21-7-2020 15:35:12;21011679;23;21-7-2020 15:17:00;F;
21-7-2020 15:35:12;21011725;36R;21-7-2020 15:17:56;B15;ARTIP
21-7-2020 14:35:14;21011655;;21-7-2020 15:19:00;;
21-7-2020 15:35:12;21011533;23;21-7-2020 15:20:00;;
21-7-2020 15:35:13;21011843;23;21-7-2020 15:20:00;;
21-7-2020 15:35:13;21011635;24;21-7-2020 15:22:00;L;
21-7-2020 15:35:14;21011724;36R;21-7-2020 15:22:31;C13;RIVER
21-7-2020 15:35:13;21011833;24;21-7-2020 15:23:00;HGR;
21-7-2020 15:20:16;21011907;;21-7-2020 15:27:50;;
21-7-2020 15:50:11;21011748;36R;21-7-2020 15:28:46;C10;ARTIP
21-7-2020 15:35:15;21011727;27;21-7-2020 15:29:01;;
21-7-2020 15:50:14;21011156;;21-7-2020 15:30:00;;
21-7-2020 15:50:12;21011825;23;21-7-2020 15:30:00;C1;
21-7-2020 15:50:14;21011887;23;21-7-2020 15:30:00;I5;
21-7-2020 14:50:11;21011936;;21-7-2020 15:31:17;;
21-7-2020 15:35:14;21011950;;21-7-2020 15:31:22;;
21-7-2020 15:50:12;21011731;24;21-7-2020 15:32:00;JA;
21-7-2020 15:50:12;21011764;36R;21-7-2020 15:32:47;A61;SUGOL
21-7-2020 15:35:15;21011781;;21-7-2020 15:34:40;;
21-7-2020 15:50:12;21011676;23;21-7-2020 15:35:00;H;
21-7-2020 15:50:12;21011769;24;21-7-2020 15:35:00;JA;
21-7-2020 14:35:16;21011926;;21-7-2020 15:35:00;;
21-7-2020 15:50:13;21011526;23;21-7-2020 15:36:00;;
21-7-2020 12:05:17;21011728;21;21-7-2020 15:37:10;;
21-7-2020 15:50:13;21011767;36R;21-7-2020 15:37:27;H05;SUGOL
21-7-2020 13:20:17;21011836;;21-7-2020 15:40:00;;
21-7-2020 15:50:14;21011755;36R;21-7-2020 15:40:46;B23;ARTIP
21-7-2020 15:50:14;21011775;24;21-7-2020 15:43:00;B1;
21-7-2020 14:05:17;21011753;21;21-7-2020 15:43:43;;
21-7-2020 15:50:15;21011743;24;21-7-2020 15:45:00;L;
21-7-2020 16:05:17;21011722;36R;21-7-2020 15:45:03;E75;ARTIP
21-7-2020 14:05:15;21011389;06;21-7-2020 15:45:48;;
21-7-2020 16:05:17;21011974;24;21-7-2020 15:47:06;;
21-7-2020 16:05:19;21011889;23;21-7-2020 15:51:00;C1;
21-7-2020 16:05:18;21011786;36R;21-7-2020 15:51:09;F03;ARTIP
21-7-2020 12:35:14;21011768;;21-7-2020 15:55:00;;
21-7-2020 14:50:11;21011939;;21-7-2020 15:55:00;;
21-7-2020 13:50:17;21011522;;21-7-2020 15:59:00;;
21-7-2020 16:20:13;21011780;04;21-7-2020 15:59:18;GL;SUGOL
21-7-2020 16:05:20;21011832;03;21-7-2020 15:59:55;;
21-7-2020 16:35:14;21011684;;21-7-2020 16:00:00;;
21-7-2020 16:20:14;21011715;;21-7-2020 16:00:00;;
21-7-2020 14:20:15;21011911;;21-7-2020 16:00:00;;
21-7-2020 16:20:13;21011949;24;21-7-2020 16:00:37;;
21-7-2020 16:20:13;21011784;36R;21-7-2020 16:02:27;F04;ARTIP
21-7-2020 16:20:14;21011792;36R;21-7-2020 16:04:54;D07;RIVER
21-7-2020 16:20:14;21011940;23;21-7-2020 16:05:00;;
21-7-2020 16:20:14;21011797;36R;21-7-2020 16:06:39;D24;SUGOL
21-7-2020 13:05:17;21011818;;21-7-2020 16:11:03;;
21-7-2020 16:20:16;21011890;24;21-7-2020 16:13:24;HGR;
21-7-2020 16:20:16;21011906;;21-7-2020 16:14:00;HG0;
21-7-2020 16:35:12;21011798;36R;21-7-2020 16:15:01;G02;ARTIP
21-7-2020 15:20:16;21011969;;21-7-2020 16:17:00;;
21-7-2020 16:35:13;21011802;36R;21-7-2020 16:18:53;S94;ARTIP
21-7-2020 16:35:13;21011927;23;21-7-2020 16:21:00;;
21-7-2020 15:05:10;21011805;;21-7-2020 16:21:22;;
21-7-2020 16:35:14;21011835;36R;21-7-2020 16:22:41;C18;ARTIP
21-7-2020 15:50:14;21011967;;21-7-2020 16:23:02;;
21-7-2020 16:35:15;21011831;36R;21-7-2020 16:27:13;C14;RIVER
21-7-2020 16:50:12;21011837;36R;21-7-2020 16:32:18;G06;ARTIP
21-7-2020 16:20:13;21011882;;21-7-2020 16:33:43;;
21-7-2020 16:50:12;21011637;22;21-7-2020 16:35:00;HG0;
21-7-2020 15:20:18;21011739;23;21-7-2020 16:35:00;;
21-7-2020 13:20:18;21011842;;21-7-2020 16:35:00;;
21-7-2020 14:20:14;21011909;;21-7-2020 16:35:00;;
21-7-2020 16:50:12;21011944;24;21-7-2020 16:36:00;JA;
21-7-2020 16:50:13;21011931;23;21-7-2020 16:38:00;;
21-7-2020 16:50:13;21011981;24;21-7-2020 16:39:24;JA;
21-7-2020 16:50:13;21011858;36R;21-7-2020 16:40:50;R80;ARTIP
21-7-2020 16:50:13;21011893;24;21-7-2020 16:43:18;F;
21-7-2020 17:05:17;21011851;36R;21-7-2020 16:44:00;G05;RIVER
21-7-2020 15:35:12;21011799;;21-7-2020 16:46:00;;
21-7-2020 17:05:18;21011854;36R;21-7-2020 16:48:24;D02;ARTIP
21-7-2020 17:05:18;21011948;03;21-7-2020 16:49:22;AZS;
21-7-2020 13:20:17;21011839;;21-7-2020 16:50:00;;
21-7-2020 14:50:14;21011945;;21-7-2020 16:50:00;;
21-7-2020 17:05:18;21011871;36R;21-7-2020 16:51:23;D55;RIVER
21-7-2020 17:05:18;21011995;23;21-7-2020 16:52:00;;
21-7-2020 13:50:13;21011863;;21-7-2020 16:52:18;;
21-7-2020 17:05:19;21011924;04;21-7-2020 16:53:43;GL;RIVER
21-7-2020 17:05:19;21011875;36R;21-7-2020 16:56:45;D52;ARTIP
21-7-2020 13:35:20;21011860;;21-7-2020 16:58:06;;
21-7-2020 17:20:17;21011894;23;21-7-2020 16:59:00;;
21-7-2020 17:20:17;21011853;04;21-7-2020 16:59:51;GL;ARTIP
21-7-2020 19:05:19;21011988;03;21-7-2020 17:00:00;;
21-7-2020 16:05:17;21011993;;21-7-2020 17:00:00;;
21-7-2020 17:20:18;21011957;23;21-7-2020 17:03:00;;
21-7-2020 17:20:19;21011876;24;21-7-2020 17:10:00;JA;
21-7-2020 17:20:19;21012020;24;21-7-2020 17:10:00;X;
21-7-2020 17:20:19;21011943;23;21-7-2020 17:11:14;D1;
21-7-2020 17:35:15;21011861;36R;21-7-2020 17:13:58;B15;ARTIP
21-7-2020 16:50:13;21011946;;21-7-2020 17:15:00;;
21-7-2020 14:35:13;21011895;;21-7-2020 17:16:17;GL;RIVER
21-7-2020 17:35:15;21011975;24;21-7-2020 17:17:00;HGR;
21-7-2020 17:35:15;21011787;23;21-7-2020 17:19:26;;
21-7-2020 17:35:16;21011898;36R;21-7-2020 17:19:45;C10;ARTIP
21-7-2020 15:50:13;21011717;23;21-7-2020 17:20:00;D1;
21-7-2020 14:20:16;21011913;;21-7-2020 17:22:56;;
22-7-2020 05:05:12;21011904;03;21-7-2020 17:23:46;;
21-7-2020 17:35:17;21011892;21;21-7-2020 17:28:43;;
21-7-2020 17:35:17;21011968;23;21-7-2020 17:29:25;I5;
21-7-2020 17:50:19;21011891;36R;21-7-2020 17:34:56;E77;ARTIP
21-7-2020 17:50:20;21011770;23;21-7-2020 17:35:00;;
21-7-2020 15:50:13;21011776;;21-7-2020 17:35:00;;
21-7-2020 17:05:18;21012013;;21-7-2020 17:43:26;;SUGOL
21-7-2020 17:50:19;21011921;;21-7-2020 17:43:58;;
21-7-2020 13:35:14;21011846;;21-7-2020 17:45:00;;
21-7-2020 18:05:23;21011938;04;21-7-2020 17:48:15;GL;SUGOL
21-7-2020 18:05:23;21011999;04;21-7-2020 17:50:00;HG0;
21-7-2020 18:05:23;21011933;36R;21-7-2020 17:51:29;S92;SUGOL
21-7-2020 18:05:23;21011919;;21-7-2020 17:54:00;;
21-7-2020 18:05:23;21011934;36R;21-7-2020 17:54:22;E04;RIVER
21-7-2020 17:05:19;21011878;;21-7-2020 18:00:00;;
21-7-2020 14:35:14;21011925;;21-7-2020 18:00:00;;
21-7-2020 18:20:14;21011952;03;21-7-2020 18:03:12;D3;
21-7-2020 17:35:15;21012018;;21-7-2020 18:05:00;;
21-7-2020 18:20:15;21012007;04;21-7-2020 18:07:00;HG0;
21-7-2020 18:20:15;21011850;36R;21-7-2020 18:10:44;GL;RIVER
21-7-2020 17:35:17;21011877;23;21-7-2020 18:13:00;D1;
21-7-2020 14:35:12;21011920;;21-7-2020 18:15:00;;
21-7-2020 16:20:14;21012004;;21-7-2020 18:15:00;;
22-7-2020 05:05:12;21011956;03;21-7-2020 18:15:51;;
21-7-2020 18:35:16;21011973;06;21-7-2020 18:17:56;C1;
21-7-2020 18:35:17;21011970;03;21-7-2020 18:21:00;;
21-7-2020 18:35:17;21011980;23;21-7-2020 18:25:28;J;
21-7-2020 18:35:17;21011972;03;21-7-2020 18:28:32;;
21-7-2020 14:35:17;21011935;03;21-7-2020 18:28:48;;
21-7-2020 18:50:16;21011971;36R;21-7-2020 18:29:58;D10;RIVER
21-7-2020 20:20:16;21011983;;21-7-2020 18:30:00;;
21-7-2020 18:50:17;21011954;24;21-7-2020 18:33:00;L;
21-7-2020 18:50:17;21012039;24;21-7-2020 18:35:00;;
21-7-2020 18:50:17;21011994;36R;21-7-2020 18:38:18;D04;ARTIP
