T_UPDATE;FLIGHT_ID;SFPL_ID;CALLSIGN;REGISTRATION;OPERATOR;TYPE_OF_TRANSPONDER;SSR;FLIGHT_RULES;FLIGHT_TYPE;T0;ICAO_ACTYPE;WTC;ADEP;DEST;TAS;RFL;NFL;XFL;CFMU_DELAY;CONTROL;STATUS;FPOS_TRACK_ID
21-7-2020 13:35:17;21011467;1723;KLM7914;PHMFA;KLM;S;;I;REGIONAL;21-7-2020 09:30:01;DA42;L;EHGG;EDDW;160;70;;;0;;CANCELLED,CONTROLLED;0
21-7-2020 13:35:18;21011468;1724;PH4N4;;;S;;V;REGIONAL;21-7-2020 09:30:01;PRIM;L;EHLE;EHLE;110;0;;;0;;CONTROLLED;0
21-7-2020 15:05:13;21011469;1725;GVAAC;;;S;;V;REGIONAL;21-7-2020 09:30:01;P28A;L;EHLE;EHTX;110;0;;;0;;CONTROLLED;0
21-7-2020 13:20:16;21011470;1726;PHVGC;;;S;;V;REGIONAL;21-7-2020 09:30:01;C172;L;EHGG;EHGG;100;0;;;0;;CONTROLLED;0
21-7-2020 13:50:14;21011471;1727;SXI2029;GFBJJ;SXI;H;3244;I;REGIONAL;21-7-2020 09:32:01;E170;M;EGCC;EHBK;363;190;70;;0;;OBSERVED,CONTROLLED;0
21-7-2020 11:35:17;21011472;1728;PHUSL;;;S;;V;REGIONAL;21-7-2020 09:33:23;DA40;L;EHLE;EHLE;120;0;;;0;;CANCELLED,CONTROLLED;0
21-7-2020 10:50:16;21011473;1729;PHXYZ;;;S;;V;REGIONAL;21-7-2020 09:34:04;DR40;L;EHMZ;EHRD;100;0;;;0;;CONTROLLED;0
21-7-2020 15:35:14;21011474;1730;PHVCC;;;S;;V;REGIONAL;21-7-2020 09:35:01;DA62;L;EHLE;EDLM;150;0;;;0;;CONTROLLED;0
21-7-2020 13:50:13;21011475;1732;TRA78L;PHHXB;TRA;L;99;I;OUTBOUND;21-7-2020 09:35:01;B738;M;EHAM;LGIR;447;390;;250;0;LOCKED;OBSERVED,CONTROLLED;0
21-7-2020 11:35:17;21011476;1733;PHUSL;;;S;;V;REGIONAL;21-7-2020 09:35:05;DA40;L;EHLE;EHLE;120;0;;;0;;CANCELLED;0
21-7-2020 13:20:19;21011477;1734;PHOOM;;;S;;V;REGIONAL;21-7-2020 09:37:25;SR20;L;EHGG;EHTE;123;0;;;0;;CONTROLLED;0
21-7-2020 11:35:17;21011478;1735;PHTDI;;;S;;V;REGIONAL;21-7-2020 09:38:22;DA40;L;EHSE;EHLE;115;0;;;0;;CONTROLLED;0
21-7-2020 13:05:14;21011479;1736;CND772;PHCDF;CND;L;1898;I;REGIONAL;21-7-2020 09:39:00;B738;M;LBBG;EHBK;452;340;80;;0;;OBSERVED,CONTROLLED;0
21-7-2020 13:50:14;21011480;1737;WZZ1382;HALYJ;WZZ;L;100;I;REGIONAL;21-7-2020 09:40:00;A320;M;EHEH;EYVI;371;230;;160;0;;OBSERVED,CONTROLLED;0
21-7-2020 13:35:16;21011481;1738;WZZ1415;HALWH;WZZ;L;1657;I;REGIONAL;21-7-2020 09:40:00;A320;M;EHEH;LQTZ;440;350;;160;0;;OBSERVED,CONTROLLED;0
21-7-2020 15:35:12;21011482;1739;OOLPE;;;S;;V;TRANSIT;21-7-2020 09:40:00;AA5;L;EBGB;EDLS;120;0;;;0;;CONTROLLED;0
21-7-2020 13:50:14;21011483;1740;KLM1019;PHEZY;KLM;H;3262;I;OUTBOUND;21-7-2020 09:40:00;E190;M;EHAM;EGLL;388;240;;240;0;LOCKED;OBSERVED,CONTROLLED;0
21-7-2020 13:50:17;21011484;1741;KLM58U;PHBXG;KLM;L;512;I;INBOUND;21-7-2020 09:40:00;B738;M;LDSP;EHAM;459;400;260;;0;;OBSERVED,CONTROLLED;0
21-7-2020 13:50:16;21011485;1742;TRA14M;PHHXJ;TRA;L;1104;I;OUTBOUND;21-7-2020 09:40:00;B738;M;EHAM;LEAL;444;370;;260;0;LOCKED;OBSERVED,CONTROLLED;0
21-7-2020 14:05:15;21011486;1743;TRA1583;PHHSJ;TRA;L;1647;I;OUTBOUND;21-7-2020 09:40:00;B738;M;EHAM;LGZA;444;370;;250;0;LOCKED;OBSERVED,CONTROLLED;0
21-7-2020 15:05:14;21011487;1744;HNL31A;PHEUJ;HNL;E;2265;I;REGIONAL;21-7-2020 09:45:00;A139;L;EHPG;EHKD;140;30;;;0;;OBSERVED,CONTROLLED;0
21-7-2020 17:20:17;21011488;1745;PHCIS;;;S;;V;REGIONAL;21-7-2020 09:45:00;TAMP;L;EDLV;EHTE;100;0;;;0;;CONTROLLED;0
22-7-2020 01:05:20;21011489;1746;NAF22;G988;NAF;L;;I;REGIONAL;21-7-2020 09:45:00;C130;M;EKYT;EHEH;304;260;;;0;;CONTROLLED;0
21-7-2020 13:50:15;21011490;1747;DAL47;N811NW;DAL;L;1115;I;OUTBOUND;21-7-2020 09:45:00;A333;H;EHAM;KJFK;471;360;;240;0;LOCKED;OBSERVED,CONTROLLED;0
21-7-2020 13:50:18;21011491;1748;GAC286C;OEFFB;GAC;S;1112;I;OUTBOUND;21-7-2020 09:45:00;C510;L;EHAM;LEBL;320;390;;260;0;LOCKED;OBSERVED,CONTROLLED;0
21-7-2020 14:20:15;21011492;1749;AFR85QP;FGKXL;AFR;H;512;I;OUTBOUND;21-7-2020 09:45:00;A320;M;EHAM;LFPG;402;270;;260;0;LOCKED;OBSERVED,CONTROLLED;0
21-7-2020 13:35:20;21011493;1750;DAL73;N824NW;DAL;L;1127;I;OUTBOUND;21-7-2020 09:45:00;A333;H;EHAM;KATL;468;360;;240;0;LOCKED;OBSERVED,CONTROLLED;0
21-7-2020 10:05:20;21011494;1751;PHESB;;;S;;V;REGIONAL;21-7-2020 09:45:00;TOBA;L;EHGG;EHGG;100;0;;;0;;CANCELLED;0
21-7-2020 13:50:19;21011495;1752;WZZ5532;HALXS;WZZ;L;512;I;REGIONAL;21-7-2020 09:45:00;A321;M;EHEH;LIMC;449;370;;160;0;;OBSERVED,CONTROLLED;0
21-7-2020 15:05:14;21011496;1753;OOH52;;OOH;S;;V;REGIONAL;21-7-2020 09:47:37;ZZZZ;L;EHEH;EHEH;100;0;;;0;;CONTROLLED;0
21-7-2020 13:35:18;21011497;1754;RYR5681;EIDWI;RYR;S;3240;I;REGIONAL;21-7-2020 09:48:01;B738;M;EGSS;EHEH;450;210;210;;0;;OBSERVED,CONTROLLED;0
21-7-2020 13:05:17;21011498;1755;ICE501;TFISX;ICE;L;1117;I;OUTBOUND;21-7-2020 09:48:47;B753;M;EHAM;BIKF;459;320;;240;0;LOCKED;OBSERVED,CONTROLLED;0
21-7-2020 15:05:13;21011499;1756;PCT905;5704;PCT;S;;V;TRANSIT;21-7-2020 09:49:09;D228;L;ETMN;ETMN;160;0;;;0;;CONTROLLED;0
21-7-2020 15:20:15;21011500;1757;OOH93;;OOH;S;;V;REGIONAL;21-7-2020 09:50:01;EFOX;L;EBBT;EHMZ;85;0;;;0;;;0
21-7-2020 14:05:16;21011501;1758;MMF80;T055;MMF;L;106;I;REGIONAL;21-7-2020 09:50:01;A332;H;EHEH;EKYT;454;350;;160;0;;OBSERVED,CONTROLLED;0
21-7-2020 14:35:14;21011502;1759;PHMIS;;;S;2121;I;REGIONAL;21-7-2020 09:50:01;TOBA;L;EDLW;EHLE;105;60;40;;0;;OBSERVED,CONTROLLED;0
21-7-2020 11:35:15;21011503;1760;PHVCF;;;S;;I;REGIONAL;21-7-2020 09:50:01;TOBA;L;EHGG;EHGG;105;20;;;0;;CANCELLED;0
21-7-2020 13:50:13;21011504;1761;TRA96Q;PHHZJ;TRA;L;1094;I;REGIONAL;21-7-2020 09:50:01;B738;M;EHRD;LEAL;445;370;;190;0;;OBSERVED,CONTROLLED;0
21-7-2020 15:20:14;21011505;1762;PHLVH;;;S;;V;REGIONAL;21-7-2020 09:50:25;ZZZZ;L;EHEH;EHEH;100;0;;;0;;CONTROLLED;0
21-7-2020 13:50:19;21011506;1763;KLM1496;PHBXW;KLM;L;2923;I;INBOUND;21-7-2020 09:53:01;B738;M;LEIB;EHAM;457;380;220;;0;;OBSERVED,CONTROLLED;0
21-7-2020 14:50:12;21011507;1764;N2673D;N2673D;;S;;V;REGIONAL;21-7-2020 09:53:09;C340;L;LFLU;EHMZ;200;0;;;0;;CONTROLLED;0
21-7-2020 11:50:18;21011508;1765;SPG967;HBVPO;SPG;S;1632;I;OUTBOUND;21-7-2020 09:53:25;E55P;M;EHAM;EDJA;426;370;;250;0;LOCKED;OBSERVED,CONTROLLED;0
21-7-2020 15:50:11;21011509;1766;PHMLS;;;S;;V;REGIONAL;21-7-2020 09:54:45;TOBA;L;EHGG;EDLS;100;0;;;0;;CONTROLLED;0
21-7-2020 14:05:16;21011510;1767;EJU7943;OEICB;EJU;L;1114;I;OUTBOUND;21-7-2020 09:55:01;A320;M;EHAM;LEAL;445;370;;260;0;LOCKED;OBSERVED,CONTROLLED;0
21-7-2020 13:50:18;21011511;1768;BAW435;GEUOA;BAW;L;3800;I;OUTBOUND;21-7-2020 09:55:01;A319;M;EHAM;EGLL;359;240;;240;0;LOCKED;OBSERVED,CONTROLLED;0
21-7-2020 14:50:11;21011512;1769;PHMLS;;;S;;V;REGIONAL;21-7-2020 09:55:01;TOBA;L;EDLS;EHGG;100;0;;;0;;CONTROLLED;0
21-7-2020 13:50:18;21011513;1770;WZZ32;HALXC;WZZ;L;512;I;REGIONAL;21-7-2020 09:55:01;A321;M;EHEH;EPWA;383;230;;160;0;;OBSERVED,CONTROLLED;0
21-7-2020 14:05:18;21011514;1771;TRA1527;PHHXN;TRA;L;512;I;INBOUND;21-7-2020 09:57:21;B738;M;LGKP;EHAM;453;260;260;;0;;OBSERVED,CONTROLLED;0
21-7-2020 13:20:17;21011515;1772;OOCVE;;;S;;V;REGIONAL;21-7-2020 09:57:51;C172;L;EBZR;EHMZ;115;0;;;0;;;0
21-7-2020 13:50:18;21011516;1773;KLM72Y;PHBQB;KLM;L;3243;I;INBOUND;21-7-2020 09:58:00;B772;H;MMMX;EHAM;485;360;250;;0;;OBSERVED,CONTROLLED;0
21-7-2020 13:20:13;21011517;1774;LIFELN1;;;S;;V;REGIONAL;21-7-2020 09:58:19;EC35;L;EHRD;ZZZZ;100;0;;;0;;CONTROLLED;0
21-7-2020 13:20:18;21011518;1775;TRA5908;PHHXI;TRA;L;1620;I;REGIONAL;21-7-2020 09:59:00;B738;M;LGIR;EHEH;454;220;110;;0;;OBSERVED,CONTROLLED;0
21-7-2020 13:50:14;21011519;1776;WZZ4305;HALPQ;WZZ;L;512;I;REGIONAL;21-7-2020 09:59:00;A320;M;LRCL;EHEH;445;280;80;;0;;OBSERVED,CONTROLLED;0
21-7-2020 14:05:18;21011520;1777;EJU74VA;OEIJZ;EJU;L;3801;I;OUTBOUND;21-7-2020 10:00:00;A320;M;EHAM;EGKK;394;240;;240;0;LOCKED;OBSERVED,CONTROLLED;0
21-7-2020 14:20:14;21011521;1778;NHX05E;OYHJJ;NHX;S;;V;REGIONAL;21-7-2020 10:00:00;EC55;L;EHMZ;ZZZZ;130;0;;;0;;;0
21-7-2020 18:05:24;21011522;1779;OOTMO;;;S;;V;TRANSIT;21-7-2020 10:00:00;P28A;L;EDWY;EBAW;100;0;;;0;;CONTROLLED;0
21-7-2020 13:50:18;21011523;1780;TRA56F;PHHZV;TRA;L;1111;I;OUTBOUND;21-7-2020 10:00:00;B738;M;EHAM;GCLA;449;380;;240;0;LOCKED;OBSERVED,CONTROLLED;0
21-7-2020 13:50:18;21011524;1781;DAL259;N175DZ;DAL;L;1105;I;OUTBOUND;21-7-2020 10:00:00;B763;H;EHAM;KBOS;457;380;;240;0;LOCKED;OBSERVED,CONTROLLED;0
21-7-2020 13:50:17;21011525;1782;KLM95R;PHBKD;KLM;L;1091;I;OUTBOUND;21-7-2020 10:00:00;B78X;H;EHAM;KJFK;487;380;;240;0;LOCKED;OBSERVED,CONTROLLED;0
21-7-2020 16:05:17;21011526;1783;DGLBA;;;S;;V;REGIONAL;21-7-2020 10:00:00;DA42;L;EHTX;EHGG;155;50;;;0;;CONTROLLED;0
21-7-2020 14:05:18;21011527;1784;KLM579;PHBQK;KLM;L;97;I;OUTBOUND;21-7-2020 10:00:00;B772;H;EHAM;HTDA;473;350;;250;0;LOCKED;OBSERVED,CONTROLLED;0
21-7-2020 14:20:16;21011528;1785;N125DE;N125DE;;E;1634;I;REGIONAL;21-7-2020 10:00:00;EA50;L;EHLE;EPWR;350;390;;250;0;;OBSERVED,CONTROLLED;0
21-7-2020 14:20:14;21011529;1786;ABW177;VQBFU;ABW;L;1875;I;INBOUND;21-7-2020 10:00:00;B748;H;UNKL;EHAM;494;340;260;;0;;OBSERVED,CONTROLLED;0
21-7-2020 17:20:19;21011530;1787;PHTGM;;;S;;V;REGIONAL;21-7-2020 10:00:00;C172;L;EHLE;EHTE;100;0;;;0;;CONTROLLED;0
21-7-2020 13:50:16;21011531;1788;PHSTZ;;;S;;V;REGIONAL;21-7-2020 10:00:00;C172;L;EHLE;EHLE;100;0;;;0;;CONTROLLED;0
21-7-2020 10:50:18;21011532;1789;SON001;EJAWES;SON;S;;I;OUTBOUND;21-7-2020 10:00:00;CL60;M;EHAM;LEIB;462;390;;;0;;CANCELLED;0
21-7-2020 15:50:11;21011533;1790;PHGED;;;S;;V;REGIONAL;21-7-2020 10:00:00;AAT3;L;EHLE;EHLE;90;0;;;0;;CONTROLLED;0
21-7-2020 14:05:19;21011534;1791;AMX025;N446AM;AMX;L;3247;I;INBOUND;21-7-2020 10:00:40;B789;H;MMMX;EHAM;487;370;250;;0;;OBSERVED,CONTROLLED;0
21-7-2020 13:50:17;21011535;1792;TRA90Y;PHHZD;TRA;L;512;I;INBOUND;21-7-2020 10:01:00;B738;M;LYBE;EHAM;453;260;260;;0;;OBSERVED,CONTROLLED;0
21-7-2020 14:05:15;21011536;1793;TRA77G;PHHSI;TRA;L;2803;I;INBOUND;21-7-2020 10:01:00;B738;M;LEMH;EHAM;414;320;220;;0;;OBSERVED,CONTROLLED;0
21-7-2020 14:05:18;21011537;1794;PHVFC;;;S;;V;REGIONAL;21-7-2020 10:02:31;P28A;L;EHLE;EDWF;100;0;;;0;;CONTROLLED;0
21-7-2020 14:05:14;21011538;1795;WZZ99;HALXM;WZZ;L;1643;I;REGIONAL;21-7-2020 10:05:01;A321;M;EHEH;EPKT;381;230;;160;0;;OBSERVED,CONTROLLED;0
21-7-2020 14:50:11;21011539;1796;PHCOP;;;S;;V;REGIONAL;21-7-2020 10:06:41;TOBA;L;EHBK;EHEH;100;0;;;0;;CONTROLLED;0
21-7-2020 15:50:15;21011540;1797;PHTGA;;;X;;V;REGIONAL;21-7-2020 10:07:01;C150;L;EBKH;EHHV;90;0;;;0;;;0
21-7-2020 12:35:16;21011541;1798;BLADE01;;;S;126;I;REGIONAL;21-7-2020 10:07:28;F16;M;EHLW;XXXX;486;240;;240;0;;OBSERVED,CONTROLLED;0
21-7-2020 12:35:17;21011542;1799;KILLR01;;;S;1641;I;REGIONAL;21-7-2020 10:07:50;F16;M;EHLW;XXXX;486;240;;240;0;;CANCELLED,OBSERVED,CONTROLLED;0
21-7-2020 14:20:16;21011543;1800;KLM1038;PHHSD;KLM;L;512;I;INBOUND;21-7-2020 10:08:01;B738;M;LEMG;EHAM;456;240;220;;0;;OBSERVED,CONTROLLED;0
21-7-2020 14:05:14;21011544;1801;TRA96L;PHHXK;TRA;L;512;I;REGIONAL;21-7-2020 10:08:01;B738;M;LGKO;EHEH;344;400;80;;0;;OBSERVED,CONTROLLED;0
21-7-2020 10:20:16;21011545;1802;DIAMO14;;;S;;V;REGIONAL;21-7-2020 10:08:03;PC7;L;EHWO;EHWO;180;15;;;0;;CANCELLED;0
21-7-2020 12:35:19;21011546;1803;DIAMO15;;;S;1997;I;REGIONAL;21-7-2020 10:08:23;PC7;L;EHWO;EHWO;180;15;;;0;;CANCELLED,OBSERVED,CONTROLLED;0
21-7-2020 14:35:13;21011547;1804;TRA5314;PHHSF;TRA;L;512;I;INBOUND;21-7-2020 10:08:44;B738;M;LCLK;EHAM;451;400;260;;0;;OBSERVED,CONTROLLED;0
21-7-2020 15:35:12;21011548;1805;PHMDF;;;S;;V;REGIONAL;21-7-2020 10:09:27;ZZZZ;L;EHEH;EHEH;100;0;;;0;;CONTROLLED;0
21-7-2020 12:35:20;21011549;1806;DIAMO14;;;S;1996;I;REGIONAL;21-7-2020 10:09:45;PC7;L;EHWO;EHWO;180;15;;;0;;CANCELLED,OBSERVED,CONTROLLED;0
21-7-2020 14:20:15;21011550;1807;SXS7K;TCSEY;SXS;S;1660;I;OUTBOUND;21-7-2020 10:10:01;B738;M;EHAM;LTAU;445;370;;250;0;LOCKED;OBSERVED,CONTROLLED;0
21-7-2020 14:20:16;21011551;1808;VLG83PW;ECMJB;VLG;S;1089;I;OUTBOUND;21-7-2020 10:10:01;A320;M;EHAM;LEBL;448;390;;260;0;LOCKED;OBSERVED,CONTROLLED;0
21-7-2020 15:20:18;21011552;1809;FHJMO;FHJMO;;S;;V;TRANSIT;21-7-2020 10:10:04;M20P;L;EDDP;EBKT;155;80;;;0;;;0
21-7-2020 13:20:15;21011553;1810;PHTGL;;;S;;V;REGIONAL;21-7-2020 10:10:20;P28A;L;EHGG;EHGG;100;0;;;0;;CONTROLLED;0
21-7-2020 14:35:14;21011554;1811;PHMLV;;;S;;V;REGIONAL;21-7-2020 10:10:50;TOBA;L;EHGG;EHGG;100;0;;;0;;CONTROLLED;0
21-7-2020 14:20:15;21011555;1812;N157ES;;;S;;V;REGIONAL;21-7-2020 10:11:08;SR22;L;EHLE;EDLS;140;0;;;0;;CONTROLLED;0
21-7-2020 11:20:18;21011556;1813;PHMLW;;;S;;V;REGIONAL;21-7-2020 10:11:08;TOBA;L;EHGG;EHGG;100;0;;;0;;CANCELLED;0
21-7-2020 14:20:16;21011557;1814;TRA522A;PHHXG;TRA;L;512;I;INBOUND;21-7-2020 10:13:14;B738;M;GCLP;EHAM;451;400;220;;0;;OBSERVED,CONTROLLED;0
21-7-2020 14:35:14;21011558;1815;AZU9711;PRANY;AZU;L;512;I;INBOUND;21-7-2020 10:14:02;A339;H;ZSPD;EHAM;498;302;260;;0;;OBSERVED,CONTROLLED;0
21-7-2020 14:35:14;21011559;1816;QTR5JH;A7ANE;QTR;S;1625;I;OUTBOUND;21-7-2020 10:15:00;A35K;H;EHAM;OTHH;489;390;;250;0;LOCKED;OBSERVED,CONTROLLED;0
21-7-2020 14:35:16;21011560;1817;BRU878;EW438PA;BRU;L;1661;I;OUTBOUND;21-7-2020 10:15:00;B738;M;EHAM;UMMS;451;290;;250;0;LOCKED;OBSERVED,CONTROLLED;0
21-7-2020 15:20:14;21011561;1818;PHNSC;;;S;512;I;REGIONAL;21-7-2020 10:15:00;DR40;L;EHRD;EHRD;105;30;;;0;;OBSERVED,CONTROLLED;0
21-7-2020 15:35:13;21011562;1819;KLM7930;PHKFA;KLM;S;260;I;REGIONAL;21-7-2020 10:15:00;DA42;L;EHGG;EHGG;140;60;;;0;;OBSERVED,CONTROLLED;0
21-7-2020 14:20:17;21011563;1820;TFL505;OOJAQ;TFL;L;1096;I;OUTBOUND;21-7-2020 10:15:00;B738;M;EHAM;GCLP;462;330;;260;0;LOCKED;OBSERVED,CONTROLLED;0
21-7-2020 11:35:15;21011564;1821;PHVCF;;;S;;I;REGIONAL;21-7-2020 10:15:00;TOBA;L;EHGG;EHLE;105;30;;;0;;CANCELLED;0
21-7-2020 12:20:14;21011565;1822;LIFELN4;;;S;;V;REGIONAL;21-7-2020 10:15:30;EC35;L;EHGG;EHGG;100;0;;;0;;CONTROLLED;0
21-7-2020 15:35:14;21011566;1823;GRZZL61;;;S;;V;REGIONAL;21-7-2020 10:15:31;ZZZZ;L;EHEH;EHEH;100;0;;;0;;CONTROLLED;0
21-7-2020 14:20:17;21011567;1824;KLM1386;PHBXZ;KLM;L;512;I;INBOUND;21-7-2020 10:17:00;B738;M;UKBB;EHAM;458;400;260;;0;;OBSERVED,CONTROLLED;0
21-7-2020 11:20:19;21011568;1825;PHCOP;;;S;;V;REGIONAL;21-7-2020 10:17:40;TOBA;L;EHEH;EHBK;100;0;;;0;;CONTROLLED;0
21-7-2020 13:50:19;21011569;1826;PHTWK;;;S;;V;REGIONAL;21-7-2020 10:18:01;C172;L;EHTX;EHTW;110;0;;;0;;;0
21-7-2020 14:20:18;21011570;1827;KLM31;PHBKA;KLM;L;1101;I;OUTBOUND;21-7-2020 10:20:00;B78X;H;EHAM;CYYZ;487;380;;240;0;LOCKED;OBSERVED,CONTROLLED;0
21-7-2020 15:50:15;21011571;1828;HNL25C;PHEUK;HNL;E;2261;I;REGIONAL;21-7-2020 10:20:00;A139;L;EHER;EHKD;140;30;;;0;;OBSERVED,CONTROLLED;0
21-7-2020 14:20:18;21011572;1829;UAE148;A6EGQ;UAE;L;1631;I;OUTBOUND;21-7-2020 10:20:00;B77W;H;EHAM;OMDB;479;370;;250;0;LOCKED;OBSERVED,CONTROLLED;0
21-7-2020 12:50:17;21011573;1830;PHUSH;;;S;;V;REGIONAL;21-7-2020 10:20:51;DV20;L;EHLE;EHLE;100;0;;;0;;CONTROLLED;0
21-7-2020 10:50:18;21011574;1831;PHBAE;;;S;;V;TRANSIT;21-7-2020 10:22:40;ZZZZ;L;ZZZZ;ZZZZ;100;0;;;0;;CANCELLED,CONTROLLED;0
21-7-2020 13:20:17;21011575;1832;ZXP06;PHPXF;ZXP;S;;V;TERRAIN;21-7-2020 10:24:37;EC35;L;EHAM;EHAM;110;0;;;0;;CONTROLLED;0
21-7-2020 16:35:14;21011576;1833;HSO42C;DHHSH;HSO;S;;V;TRANSIT;21-7-2020 10:25:01;A139;L;EDWE;EDWE;140;30;;;0;;;0
21-7-2020 14:20:18;21011577;1834;SPG967;HBVPO;SPG;S;2164;I;INBOUND;21-7-2020 10:25:01;E55P;M;EDJA;EHAM;428;320;260;;0;;OBSERVED,CONTROLLED;0
21-7-2020 14:35:15;21011578;1835;KLM807;PHBQF;KLM;L;1653;I;OUTBOUND;21-7-2020 10:25:01;B772;H;EHAM;RCTP;480;350;;250;0;LOCKED;OBSERVED,CONTROLLED;0
21-7-2020 12:05:18;21011579;1836;THY6498;TCJOO;THY;L;1633;I;REGIONAL;21-7-2020 10:25:10;A332;H;EHBK;LTBA;377;190;;60;0;;OBSERVED,CONTROLLED;0
21-7-2020 13:20:19;21011580;1837;N157ES;;;S;;V;REGIONAL;21-7-2020 10:25:16;SR22;L;EDLS;EHLE;140;0;;;0;;CONTROLLED;0
21-7-2020 11:35:15;21011581;1838;PHSVN;;;S;;V;REGIONAL;21-7-2020 10:25:23;R200;L;EHRD;EHMZ;120;0;;;0;;CANCELLED;0
21-7-2020 12:20:16;21011582;1839;PHLVH;;;S;;V;REGIONAL;21-7-2020 10:25:53;C172;L;EHBD;EHLE;100;0;;;0;;CONTROLLED;0
21-7-2020 13:05:15;21011583;1840;RWL2435;DEXXC;RWL;S;680;I;TRANSIT;21-7-2020 10:26:24;P28R;L;ETNG;EDLN;120;50;;;0;;OBSERVED,CONTROLLED;0
21-7-2020 14:50:12;21011584;1841;PHXYZ;;;S;;V;REGIONAL;21-7-2020 10:28:02;DR40;L;EHRD;EHTX;105;0;;;0;;CONTROLLED;0
21-7-2020 16:05:16;21011585;1842;NHX05E;OYHJJ;NHX;S;;V;REGIONAL;21-7-2020 10:30:01;EC55;L;ZZZZ;EHMZ;130;0;;;0;;;0
21-7-2020 14:20:17;21011586;1843;KLM601;PHBVB;KLM;L;1107;I;OUTBOUND;21-7-2020 10:30:01;B77W;H;EHAM;KLAX;485;320;;240;0;LOCKED;OBSERVED,CONTROLLED;0
22-7-2020 01:50:10;21011587;1844;PH3SB;;;N;;V;TRANSIT;21-7-2020 10:30:01;ZZZZ;L;ZZZZ;ZZZZ;55;0;;;0;;;0
21-7-2020 13:50:17;21011588;1845;PHOTK;;;S;3376;V;REGIONAL;21-7-2020 10:30:01;C172;L;EHBK;EHBK;100;0;;;0;;OBSERVED,CONTROLLED;0
21-7-2020 16:20:13;21011589;1846;PH4S5;;;S;;V;REGIONAL;21-7-2020 10:30:01;ULAC;L;EDRK;EHBD;90;0;;;0;;;0
21-7-2020 12:50:14;21011590;1847;PHPWW;;;S;;V;REGIONAL;21-7-2020 10:32:23;DA62;L;EHMZ;EHRD;142;0;;;0;;CONTROLLED;0
21-7-2020 12:50:18;21011591;1848;PHSVU;;;S;;V;REGIONAL;21-7-2020 10:33:36;DR40;L;EHRD;EHRD;105;0;;;0;;CONTROLLED;0
21-7-2020 12:20:17;21011592;1849;PHRAC;;;S;;V;REGIONAL;21-7-2020 10:34:21;DA40;L;EHRD;EHRD;100;0;;;0;;CONTROLLED;0
21-7-2020 14:35:14;21011593;1850;EZY98FN;GEZUK;EZY;L;3250;I;OUTBOUND;21-7-2020 10:35:00;A320;M;EHAM;EGGW;391;240;;240;0;LOCKED;OBSERVED,CONTROLLED;0
21-7-2020 14:35:15;21011594;1851;KLM32E;PHBCK;KLM;L;512;I;INBOUND;21-7-2020 10:37:00;B738;M;LGAV;EHAM;459;400;200;;0;;OBSERVED,CONTROLLED;0
21-7-2020 14:50:10;21011595;1852;TRA86H;PHHSG;TRA;L;512;I;INBOUND;21-7-2020 10:38:15;B738;M;GCRR;EHAM;448;400;220;;0;;OBSERVED,CONTROLLED;0
21-7-2020 14:20:16;21011596;1853;ACP2601;TFAMU;ACP;L;613;I;TRANSIT;21-7-2020 10:39:00;B744;H;EGCN;EBLG;404;290;260;170;0;;OBSERVED,CONTROLLED;0
21-7-2020 13:05:18;21011597;1854;KLM7901;PHMLL;KLM;S;;I;REGIONAL;21-7-2020 10:39:00;TB20;L;EDDG;EHGG;140;80;;;0;;CANCELLED;0
21-7-2020 13:35:19;21011598;1855;ZXP01;PHPXA;ZXP;S;;V;INBOUND;21-7-2020 10:39:01;EC35;L;EHVK;EHAM;120;0;;;0;;CONTROLLED;0
21-7-2020 12:20:14;21011599;1856;PHPEP;PHPEP;;S;;V;REGIONAL;21-7-2020 10:42:34;PTS2;L;EHLE;EHLE;140;0;;;0;;CONTROLLED;0
21-7-2020 14:50:14;21011600;1857;OOVMD;;;S;;V;REGIONAL;21-7-2020 10:42:55;EVSS;L;EHHV;EBUL;85;0;;;0;;;0
21-7-2020 15:05:12;21011601;1858;KLM16P;PHBGG;KLM;L;512;I;INBOUND;21-7-2020 10:43:01;B737;M;LFPG;EHAM;414;280;220;;0;;OBSERVED,CONTROLLED;0
21-7-2020 14:35:13;21011602;1859;PHWVO;;;S;;V;REGIONAL;21-7-2020 10:43:01;C172;L;EHLE;EHLE;56;0;;;0;;CONTROLLED;0
21-7-2020 15:20:14;21011603;1860;PHFLD;;;S;;V;REGIONAL;21-7-2020 10:43:20;DA40;L;EHLE;EHMZ;115;0;;;0;;CONTROLLED;0
21-7-2020 13:35:16;21011604;1861;PHSCT;;;S;;V;REGIONAL;21-7-2020 10:45:01;P28A;L;EHTX;EHLE;100;0;;;0;;CANCELLED;0
21-7-2020 14:50:14;21011605;1862;TRA6783;PHHXL;TRA;L;110;I;REGIONAL;21-7-2020 10:45:01;B738;M;EHRD;LGKR;444;390;;250;0;;OBSERVED,CONTROLLED;0
21-7-2020 15:20:16;21011606;1863;PHFLE;;;S;;V;REGIONAL;21-7-2020 10:45:01;C172;L;EHAL;EHLE;105;0;;;0;;CONTROLLED;0
21-7-2020 14:35:16;21011607;1864;TRA6975;PHHSA;TRA;L;1123;I;REGIONAL;21-7-2020 10:45:01;B738;M;EHEH;LEPA;444;370;;190;0;;OBSERVED,CONTROLLED;0
