T_UPDATE;FLIGHT_ID;RUNWAY;TIME;GATE;STACK
8-8-2019 10:35;20461933;24;8-8-2019 10:24;;null
8-8-2019 10:35;20461462;22;8-8-2019 10:24;GL;RIVER
8-8-2019 10:35;20461565;18R;8-8-2019 10:26;D14;RIVER
8-8-2019 07:35;20461657;;8-8-2019 10:28;;null
8-8-2019 10:20;20461677;;8-8-2019 10:28;;null
8-8-2019 10:50;20461593;18R;8-8-2019 10:29;D02;SUGOL
8-8-2019 10:50;20461530;18R;8-8-2019 10:31;E02;SUGOL
8-8-2019 10:50;20461496;24;8-8-2019 10:32;L;null
8-8-2019 10:50;20461603;18R;8-8-2019 10:33;E09;SUGOL
8-8-2019 10:20;20461721;;8-8-2019 10:34;;null
8-8-2019 07:50;20461480;;8-8-2019 10:37;;null
8-8-2019 10:50;20461781;23;8-8-2019 10:37;;null
8-8-2019 10:50;20461649;18R;8-8-2019 10:37;F06;SUGOL
8-8-2019 07:35;20461651;;8-8-2019 10:38;;null
8-8-2019 10:50;20461564;18C;8-8-2019 10:38;B15;ARTIP
8-8-2019 10:50;20461595;18R;8-8-2019 10:39;C04;RIVER
8-8-2019 08:20;20461784;;8-8-2019 10:40;;null
8-8-2019 10:20;20461952;;8-8-2019 10:40;;null
8-8-2019 10:50;20461647;21;8-8-2019 10:40;;null
8-8-2019 10:50;20461600;18R;8-8-2019 10:41;D26;SUGOL
8-8-2019 10:50;20461623;18C;8-8-2019 10:42;C14;ARTIP
8-8-2019 10:50;20461765;23;8-8-2019 10:42;K;null
8-8-2019 11:05;20461652;18C;8-8-2019 10:43;E07;SUGOL
8-8-2019 06:50;20461498;;8-8-2019 10:45;;null
8-8-2019 11:05;20461663;18C;8-8-2019 10:45;G04;SUGOL
8-8-2019 11:05;20461613;18C;8-8-2019 10:47;C09;ARTIP
8-8-2019 11:05;20461633;18R;8-8-2019 10:47;C16;RIVER
8-8-2019 11:05;20461532;18R;8-8-2019 10:49;D31;SUGOL
8-8-2019 11:05;20461678;18C;8-8-2019 10:49;G09;ARTIP
8-8-2019 11:05;20462043;;8-8-2019 10:50;HG0;null
8-8-2019 11:05;20461570;18R;8-8-2019 10:51;C06;RIVER
8-8-2019 11:05;20461726;24;8-8-2019 10:52;D2;null
8-8-2019 11:05;20461635;18C;8-8-2019 10:52;A63;ARTIP
8-8-2019 11:05;20461571;21;8-8-2019 10:53;;null
8-8-2019 11:05;20461627;21;8-8-2019 10:53;;null
8-8-2019 11:05;20461612;18C;8-8-2019 10:54;B27;ARTIP
8-8-2019 11:05;20461747;21;8-8-2019 10:55;;null
8-8-2019 11:05;20461632;18C;8-8-2019 10:56;S77;ARTIP
8-8-2019 11:05;20461629;18R;8-8-2019 10:57;D24;SUGOL
8-8-2019 11:05;20461643;18C;8-8-2019 10:58;E20;ARTIP
8-8-2019 11:20;20461688;18R;8-8-2019 10:58;B32;SUGOL
8-8-2019 11:05;20461893;21;8-8-2019 10:59;;null
8-8-2019 07:05;20461544;;8-8-2019 11:00;;null
8-8-2019 08:20;20461763;;8-8-2019 11:00;;null
8-8-2019 11:20;20461661;18C;8-8-2019 11:00;A43;ARTIP
8-8-2019 08:05;20461730;;8-8-2019 11:00;;null
8-8-2019 11:20;20461648;21;8-8-2019 11:01;;null
8-8-2019 11:20;20461644;21;8-8-2019 11:01;;null
8-8-2019 11:20;20461626;18C;8-8-2019 11:01;D56;ARTIP
8-8-2019 11:20;20461738;18R;8-8-2019 11:02;D22;SUGOL
8-8-2019 11:20;20461664;18C;8-8-2019 11:03;B28;ARTIP
8-8-2019 11:20;20461727;18R;8-8-2019 11:04;D57;SUGOL
8-8-2019 11:20;20461617;18C;8-8-2019 11:04;C07;RIVER
8-8-2019 11:05;20461776;;8-8-2019 11:06;;null
8-8-2019 11:20;20461357;18C;8-8-2019 11:06;D41;RIVER
8-8-2019 11:20;20461704;18R;8-8-2019 11:08;S82;SUGOL
8-8-2019 11:20;20461748;18C;8-8-2019 11:08;A34;RIVER
8-8-2019 11:20;20461712;21;8-8-2019 11:09;;null
8-8-2019 09:20;20461953;;8-8-2019 11:10;;null
8-8-2019 11:20;20460786;18R;8-8-2019 11:10;D04;SUGOL
8-8-2019 11:20;20461728;18C;8-8-2019 11:10;A31;ARTIP
8-8-2019 08:50;20461680;;8-8-2019 11:10;B13;RIVER
8-8-2019 11:20;20461707;18C;8-8-2019 11:11;D54;ARTIP
8-8-2019 11:20;20461706;18R;8-8-2019 11:12;B20;RIVER
8-8-2019 11:20;20461818;24;8-8-2019 11:13;VCR;null
8-8-2019 11:35;20461761;18R;8-8-2019 11:14;D16;SUGOL
8-8-2019 11:35;20461685;18C;8-8-2019 11:14;D52;ARTIP
8-8-2019 11:35;20461723;18C;8-8-2019 11:15;D12;ARTIP
8-8-2019 11:35;20461716;18R;8-8-2019 11:16;D49;SUGOL
8-8-2019 11:35;20461752;18C;8-8-2019 11:17;B24;ARTIP
8-8-2019 11:35;20461760;18R;8-8-2019 11:17;D10;SUGOL
8-8-2019 11:35;20461733;22;8-8-2019 11:18;GL;RIVER
8-8-2019 10:50;20462073;;8-8-2019 11:19;;null
8-8-2019 11:35;20461214;18C;8-8-2019 11:19;A52;ARTIP
8-8-2019 11:35;20461762;18R;8-8-2019 11:20;B93;RIVER
8-8-2019 11:35;20461737;18C;8-8-2019 11:20;D05;ARTIP
8-8-2019 11:35;20461725;18R;8-8-2019 11:21;C11;RIVER
8-8-2019 11:35;20461790;21;8-8-2019 11:22;A1;null
8-8-2019 11:35;20461758;18C;8-8-2019 11:23;D51;ARTIP
8-8-2019 11:35;20461676;24;8-8-2019 11:24;B2;null
8-8-2019 11:35;20461739;18C;8-8-2019 11:24;B31;ARTIP
8-8-2019 11:35;20461769;21;8-8-2019 11:26;;null
8-8-2019 11:35;20461754;18C;8-8-2019 11:26;D48;ARTIP
8-8-2019 10:05;20461645;;8-8-2019 11:27;;null
8-8-2019 11:35;20461785;;8-8-2019 11:28;;null
8-8-2019 11:50;20461714;18C;8-8-2019 11:28;B35;ARTIP
8-8-2019 10:50;20462140;;8-8-2019 11:29;;null
8-8-2019 11:50;20461699;18C;8-8-2019 11:30;B36;ARTIP
8-8-2019 11:50;20461774;18R;8-8-2019 11:30;B23;RIVER
8-8-2019 10:20;20461865;;8-8-2019 11:32;;null
8-8-2019 10:20;20461880;;8-8-2019 11:32;;null
8-8-2019 11:35;20461855;;8-8-2019 11:32;;null
8-8-2019 11:50;20461750;18C;8-8-2019 11:32;D55;ARTIP
8-8-2019 11:50;20461909;18R;8-8-2019 11:32;B13;RIVER
8-8-2019 10:50;20462143;;8-8-2019 11:33;;null
8-8-2019 11:50;20461843;24;8-8-2019 11:33;C1;null
8-8-2019 11:50;20461807;21;8-8-2019 11:33;;null
8-8-2019 11:50;20461742;21;8-8-2019 11:33;;null
8-8-2019 10:50;20461713;;8-8-2019 11:34;;null
8-8-2019 11:35;20461866;;8-8-2019 11:34;;null
8-8-2019 11:50;20461731;18R;8-8-2019 11:34;C13;RIVER
8-8-2019 11:20;20462122;;8-8-2019 11:35;;null
8-8-2019 11:35;20462222;;8-8-2019 11:36;;null
8-8-2019 11:50;20461782;18R;8-8-2019 11:36;D44;SUGOL
8-8-2019 11:35;20462177;;8-8-2019 11:37;;null
8-8-2019 11:50;20461808;18R;8-8-2019 11:37;F05;ARTIP
8-8-2019 11:35;20462193;;8-8-2019 11:39;;null
8-8-2019 11:35;20461802;;8-8-2019 11:40;;null
8-8-2019 11:50;20461788;18R;8-8-2019 11:40;C15;RIVER
8-8-2019 11:05;20462202;;8-8-2019 11:41;;null
8-8-2019 11:50;20461798;18R;8-8-2019 11:41;A35;RIVER
8-8-2019 11:50;20461780;18R;8-8-2019 11:43;D28;SUGOL
8-8-2019 10:50;20462119;;8-8-2019 11:44;;null
8-8-2019 12:05;20461744;18R;8-8-2019 11:44;H01;SUGOL
8-8-2019 12:05;20461708;18R;8-8-2019 11:46;C08;RIVER
8-8-2019 12:05;20461753;18R;8-8-2019 11:47;D53;ARTIP
8-8-2019 12:05;20461787;18R;8-8-2019 11:49;B17;ARTIP
8-8-2019 12:05;20461783;21;8-8-2019 11:49;;null
8-8-2019 12:05;20461824;21;8-8-2019 11:49;;null
8-8-2019 12:05;20461773;21;8-8-2019 11:49;;null
8-8-2019 10:50;20462141;;8-8-2019 11:51;;null
8-8-2019 12:05;20461799;18R;8-8-2019 11:51;D41;ARTIP
8-8-2019 10:50;20461996;;8-8-2019 11:53;;null
8-8-2019 12:05;20461796;18R;8-8-2019 11:53;A41;ARTIP
8-8-2019 12:05;20461816;18R;8-8-2019 11:54;B15;RIVER
8-8-2019 11:50;20462056;;8-8-2019 11:55;;null
8-8-2019 12:05;20461749;18R;8-8-2019 11:56;C05;RIVER
8-8-2019 12:20;20462125;24;8-8-2019 11:58;;null
8-8-2019 12:05;20461795;18R;8-8-2019 11:58;H02;ARTIP
8-8-2019 12:05;20461755;21;8-8-2019 11:59;;null
8-8-2019 12:05;20461888;;8-8-2019 11:59;;null
8-8-2019 12:20;20462201;24;8-8-2019 12:00;;null
8-8-2019 12:20;20461822;18R;8-8-2019 12:00;F09;SUGOL
8-8-2019 12:20;20461833;21;8-8-2019 12:00;;null
8-8-2019 12:20;20461861;18R;8-8-2019 12:02;C18;RIVER
8-8-2019 12:20;20462075;23;8-8-2019 12:03;GE;null
8-8-2019 10:20;20462103;;8-8-2019 12:03;;null
8-8-2019 12:20;20462117;22;8-8-2019 12:04;;null
8-8-2019 12:05;20462203;;8-8-2019 12:04;;null
8-8-2019 12:20;20461839;18R;8-8-2019 12:04;C12;ARTIP
8-8-2019 11:05;20462244;;8-8-2019 12:05;;null
8-8-2019 12:20;20461578;27;8-8-2019 12:05;;null
8-8-2019 12:20;20461838;18R;8-8-2019 12:06;B16;SUGOL
8-8-2019 12:20;20462306;25;8-8-2019 12:06;;null
8-8-2019 12:20;20461870;18R;8-8-2019 12:08;C10;RIVER
8-8-2019 12:20;20462309;25;8-8-2019 12:09;;null
8-8-2019 12:20;20461827;18R;8-8-2019 12:10;C09;RIVER
8-8-2019 12:20;20462362;24R;8-8-2019 12:10;;null
8-8-2019 11:50;20462293;;8-8-2019 12:12;;null
8-8-2019 12:20;20461871;18R;8-8-2019 12:12;C07;ARTIP
8-8-2019 12:20;20461980;;8-8-2019 12:12;;null
8-8-2019 09:20;20461913;;8-8-2019 12:13;;null
8-8-2019 12:20;20461950;24R;8-8-2019 12:13;;null
8-8-2019 12:35;20461845;18R;8-8-2019 12:14;A32;ARTIP
8-8-2019 11:05;20462238;;8-8-2019 12:15;;null
8-8-2019 10:50;20461919;;8-8-2019 12:17;;null
8-8-2019 11:50;20462189;;8-8-2019 12:19;;null
8-8-2019 12:35;20461831;18R;8-8-2019 12:19;E24;SUGOL
8-8-2019 11:05;20462233;;8-8-2019 12:20;;null
8-8-2019 12:35;20461881;18R;8-8-2019 12:21;D54;RIVER
8-8-2019 12:35;20461876;24;8-8-2019 12:22;B1;null
8-8-2019 12:35;20461896;18R;8-8-2019 12:24;H03;ARTIP
8-8-2019 12:35;20461940;;8-8-2019 12:25;;null
8-8-2019 12:35;20461882;24;8-8-2019 12:26;D3;null
8-8-2019 12:20;20461911;;8-8-2019 12:26;;null
8-8-2019 12:35;20461922;18R;8-8-2019 12:27;D14;ARTIP
8-8-2019 12:35;20462308;25;8-8-2019 12:28;;null
8-8-2019 12:20;20461914;;8-8-2019 12:28;;null
8-8-2019 12:50;20461867;18R;8-8-2019 12:29;B35;RIVER
8-8-2019 12:05;20461873;;8-8-2019 12:30;;null
8-8-2019 12:35;20461883;21;8-8-2019 12:30;;null
8-8-2019 12:50;20461809;18R;8-8-2019 12:31;C04;ARTIP
8-8-2019 09:20;20461949;;8-8-2019 12:32;;null
8-8-2019 09:20;20461951;;8-8-2019 12:32;;null
8-8-2019 12:50;20461869;21;8-8-2019 12:32;;null
8-8-2019 12:50;20461864;21;8-8-2019 12:32;;null
8-8-2019 12:50;20461941;21;8-8-2019 12:32;;null
8-8-2019 12:50;20461905;18R;8-8-2019 12:32;C06;RIVER
8-8-2019 12:50;20462363;23;8-8-2019 12:35;;null
8-8-2019 12:50;20462305;25;8-8-2019 12:35;;null
8-8-2019 11:50;20461846;;8-8-2019 12:36;;null
8-8-2019 12:50;20461948;21;8-8-2019 12:36;;null
8-8-2019 12:50;20461977;18R;8-8-2019 12:36;E03;ARTIP
8-8-2019 12:50;20461920;24;8-8-2019 12:39;JA;null
8-8-2019 12:50;20461931;18R;8-8-2019 12:39;A64;SUGOL
8-8-2019 12:50;20461835;24;8-8-2019 12:42;;null
8-8-2019 12:50;20462012;18R;8-8-2019 12:42;A54;RIVER
8-8-2019 13:05;20462327;22;8-8-2019 12:43;GL;ARTIP
8-8-2019 12:50;20461937;23;8-8-2019 12:44;A14;null
8-8-2019 13:05;20461929;18R;8-8-2019 12:44;H01;SUGOL
8-8-2019 13:05;20461988;18C;8-8-2019 12:45;S96;ARTIP
8-8-2019 12:50;20462133;;8-8-2019 12:45;;null
8-8-2019 09:05;20461616;;8-8-2019 12:46;;null
8-8-2019 13:05;20461630;18R;8-8-2019 12:46;C14;RIVER
8-8-2019 13:05;20461572;27;8-8-2019 12:46;;null
8-8-2019 13:05;20462325;24;8-8-2019 12:47;X;null
8-8-2019 13:05;20461963;18C;8-8-2019 12:48;E22;ARTIP
8-8-2019 13:05;20461947;18R;8-8-2019 12:49;D43;SUGOL
8-8-2019 13:05;20462350;23;8-8-2019 12:49;;null
8-8-2019 13:05;20461979;21;8-8-2019 12:49;;null
8-8-2019 12:35;20462003;;8-8-2019 12:50;;null
8-8-2019 12:05;20462364;;8-8-2019 12:50;;null
8-8-2019 13:05;20462371;24;8-8-2019 12:51;L;null
8-8-2019 13:05;20461885;18C;8-8-2019 12:51;E04;ARTIP
8-8-2019 13:05;20462028;18R;8-8-2019 12:51;H04;RIVER
8-8-2019 12:20;20461938;;8-8-2019 12:52;;null
8-8-2019 13:05;20461943;18C;8-8-2019 12:52;D57;ARTIP
8-8-2019 11:50;20462353;;8-8-2019 12:53;;null
8-8-2019 13:05;20461981;18R;8-8-2019 12:53;C16;RIVER
8-8-2019 13:05;20462390;24;8-8-2019 12:53;L;null
8-8-2019 13:05;20461965;18C;8-8-2019 12:54;E18;ARTIP
8-8-2019 13:05;20461986;18R;8-8-2019 12:55;D07;RIVER
8-8-2019 12:50;20462368;;8-8-2019 12:55;;null
8-8-2019 13:05;20461987;24;8-8-2019 12:56;D2;null
8-8-2019 14:05;20462230;21;8-8-2019 12:56;;null
8-8-2019 13:05;20462041;18C;8-8-2019 12:56;E05;ARTIP
8-8-2019 13:05;20461984;18R;8-8-2019 12:57;C05;RIVER
8-8-2019 13:05;20461998;22;8-8-2019 12:57;HG0;null
8-8-2019 13:05;20462104;23;8-8-2019 12:57;;null
8-8-2019 13:20;20462024;18C;8-8-2019 13:00;D48;RIVER
8-8-2019 13:20;20461720;18C;8-8-2019 13:02;A45;SUGOL
8-8-2019 13:05;20462207;23;8-8-2019 13:03;;null
8-8-2019 13:20;20461999;18R;8-8-2019 13:03;D12;RIVER
8-8-2019 13:20;20462046;21;8-8-2019 13:04;;null
8-8-2019 13:20;20461982;18C;8-8-2019 13:05;D51;ARTIP
8-8-2019 13:20;20462014;21;8-8-2019 13:06;;null
8-8-2019 13:20;20461934;24;8-8-2019 13:07;A3;null
8-8-2019 13:20;20462102;18R;8-8-2019 13:07;S84;SUGOL
8-8-2019 13:20;20461897;18C;8-8-2019 13:08;G08;ARTIP
8-8-2019 13:20;20461529;27;8-8-2019 13:08;;null
8-8-2019 10:20;20462089;;8-8-2019 13:08;;null
8-8-2019 13:20;20462000;18C;8-8-2019 13:09;D23;ARTIP
8-8-2019 13:20;20462467;23;8-8-2019 13:10;;null
8-8-2019 13:20;20461975;18R;8-8-2019 13:10;D28;SUGOL
8-8-2019 13:20;20461517;18R;8-8-2019 13:11;B15;RIVER
8-8-2019 13:20;20462053;18C;8-8-2019 13:11;A74;ARTIP
8-8-2019 13:20;20461853;24;8-8-2019 13:12;L;null
8-8-2019 13:20;20461962;18R;8-8-2019 13:13;D27;RIVER
8-8-2019 10:05;20461832;23;8-8-2019 13:16;;null
8-8-2019 13:35;20462023;18C;8-8-2019 13:16;B31;ARTIP
8-8-2019 13:35;20462068;18C;8-8-2019 13:19;C09;ARTIP
8-8-2019 13:35;20462025;18C;8-8-2019 13:21;E09;ARTIP
8-8-2019 13:35;20462100;18R;8-8-2019 13:22;D47;RIVER
8-8-2019 10:20;20462087;;8-8-2019 13:23;;null
8-8-2019 13:35;20462070;18C;8-8-2019 13:24;R83;ARTIP
8-8-2019 13:35;20462074;18R;8-8-2019 13:24;A75;RIVER
8-8-2019 13:35;20462247;21;8-8-2019 13:25;B3;null
8-8-2019 12:50;20462413;;8-8-2019 13:26;;null
8-8-2019 13:35;20462081;18R;8-8-2019 13:26;A31;SUGOL
8-8-2019 10:20;20462109;;8-8-2019 13:26;;null
8-8-2019 13:35;20462049;18C;8-8-2019 13:26;A33;ARTIP
8-8-2019 13:35;20462123;24;8-8-2019 13:27;HGR;null
8-8-2019 13:35;20462091;18C;8-8-2019 13:28;A61;ARTIP
8-8-2019 13:50;20462050;18R;8-8-2019 13:29;J86;SUGOL
8-8-2019 13:50;20462097;18C;8-8-2019 13:29;A42;ARTIP
8-8-2019 09:50;20462009;;8-8-2019 13:30;;null
8-8-2019 13:50;20462414;21;8-8-2019 13:31;;null
8-8-2019 13:50;20462101;18C;8-8-2019 13:31;A44;ARTIP
8-8-2019 13:50;20462458;24;8-8-2019 13:32;HGR;null
8-8-2019 13:50;20462118;18R;8-8-2019 13:32;E17;SUGOL
8-8-2019 13:50;20462067;18C;8-8-2019 13:32;B94;ARTIP
8-8-2019 13:50;20462120;21;8-8-2019 13:32;;null
8-8-2019 13:50;20462015;23;8-8-2019 13:33;;null
8-8-2019 13:50;20462124;18R;8-8-2019 13:34;F03;SUGOL
8-8-2019 13:50;20462055;18C;8-8-2019 13:34;C12;ARTIP
8-8-2019 13:50;20462138;18C;8-8-2019 13:35;B24;SUGOL
8-8-2019 13:50;20462225;23;8-8-2019 13:36;;null
8-8-2019 13:50;20462159;18R;8-8-2019 13:36;A43;SUGOL
8-8-2019 13:50;20462130;18R;8-8-2019 13:37;A35;SUGOL
8-8-2019 13:50;20462071;18C;8-8-2019 13:37;G02;ARTIP
8-8-2019 13:50;20462083;18R;8-8-2019 13:39;A72;SUGOL
8-8-2019 13:50;20462112;18C;8-8-2019 13:39;D52;ARTIP
8-8-2019 13:50;20462135;18R;8-8-2019 13:40;B32;RIVER
8-8-2019 13:50;20462121;18C;8-8-2019 13:40;A73;ARTIP
8-8-2019 13:50;20461907;18R;8-8-2019 13:41;D22;SUGOL
8-8-2019 13:50;20462031;24;8-8-2019 13:42;A1;null
8-8-2019 13:50;20462137;18C;8-8-2019 13:42;B36;ARTIP
8-8-2019 13:50;20462106;18R;8-8-2019 13:43;B23;RIVER
8-8-2019 14:05;20462057;18C;8-8-2019 13:43;B17;ARTIP
8-8-2019 13:50;20462609;24;8-8-2019 13:43;;null
8-8-2019 11:05;20462027;;8-8-2019 13:44;;null
8-8-2019 14:05;20462066;18R;8-8-2019 13:44;D49;RIVER
8-8-2019 13:50;20462084;24;8-8-2019 13:44;JA;null
8-8-2019 12:35;20461945;;8-8-2019 13:45;;null
8-8-2019 14:05;20462045;18C;8-8-2019 13:45;B20;ARTIP
8-8-2019 14:05;20462142;18R;8-8-2019 13:45;D16;SUGOL
8-8-2019 13:50;20462366;;8-8-2019 13:46;;null
8-8-2019 14:05;20462188;24;8-8-2019 13:46;L;null
8-8-2019 14:05;20462139;18C;8-8-2019 13:46;A34;ARTIP
8-8-2019 13:05;20462483;;8-8-2019 13:47;;null
8-8-2019 14:05;20462065;18R;8-8-2019 13:47;D05;RIVER
8-8-2019 14:05;20462146;18C;8-8-2019 13:48;C08;ARTIP
8-8-2019 14:05;20462144;18R;8-8-2019 13:48;A52;SUGOL
8-8-2019 14:05;20462162;18C;8-8-2019 13:49;B35;ARTIP
8-8-2019 10:05;20461886;23;8-8-2019 13:50;;null
8-8-2019 14:05;20462022;18R;8-8-2019 13:50;D53;RIVER
8-8-2019 14:05;20462086;24;8-8-2019 13:50;L;null
8-8-2019 14:05;20462168;18R;8-8-2019 13:51;A51;RIVER
8-8-2019 14:05;20462011;18C;8-8-2019 13:51;B16;ARTIP
8-8-2019 14:05;20462147;18R;8-8-2019 13:52;A55;RIVER
8-8-2019 14:05;20462170;18C;8-8-2019 13:53;A71;ARTIP
8-8-2019 14:05;20462183;21;8-8-2019 13:53;;null
8-8-2019 14:05;20462169;18R;8-8-2019 13:53;A56;RIVER
8-8-2019 11:05;20461930;;8-8-2019 13:54;;null
8-8-2019 14:05;20462115;18C;8-8-2019 13:54;C10;ARTIP
8-8-2019 13:35;20462562;;8-8-2019 13:55;;null
8-8-2019 14:05;20462134;18R;8-8-2019 13:55;A32;RIVER
8-8-2019 14:05;20462175;18C;8-8-2019 13:56;B91;ARTIP
8-8-2019 14:05;20462092;21;8-8-2019 13:56;;null
8-8-2019 14:05;20462150;18R;8-8-2019 13:56;B28;RIVER
8-8-2019 14:05;20462145;;8-8-2019 13:56;;null
8-8-2019 14:05;20462129;18C;8-8-2019 13:57;C07;ARTIP
8-8-2019 14:05;20462176;18R;8-8-2019 13:58;A65;SUGOL
8-8-2019 14:05;20462290;21;8-8-2019 13:58;;null
8-8-2019 14:05;20462211;24;8-8-2019 13:59;HGR;null
8-8-2019 14:20;20462184;18C;8-8-2019 13:59;R81;ARTIP
8-8-2019 14:20;20462158;18R;8-8-2019 13:59;A53;SUGOL
8-8-2019 14:05;20461874;22;8-8-2019 14:00;;null
8-8-2019 14:50;20462412;;8-8-2019 14:00;;null
8-8-2019 12:20;20462429;;8-8-2019 14:00;;null
8-8-2019 14:20;20462206;18R;8-8-2019 14:00;S77;SUGOL
8-8-2019 11:50;20461836;;8-8-2019 14:01;;null
8-8-2019 14:20;20462174;18C;8-8-2019 14:01;C11;ARTIP
8-8-2019 14:20;20462160;21;8-8-2019 14:01;;null
8-8-2019 14:20;20462171;18C;8-8-2019 14:02;D56;ARTIP
8-8-2019 14:20;20462173;18R;8-8-2019 14:03;A46;SUGOL
8-8-2019 14:20;20462105;18C;8-8-2019 14:04;A63;RIVER
8-8-2019 14:05;20462219;;8-8-2019 14:04;;null
8-8-2019 14:20;20462216;18R;8-8-2019 14:05;D14;SUGOL
8-8-2019 14:20;20462180;18C;8-8-2019 14:05;C04;ARTIP
8-8-2019 14:20;20462172;18R;8-8-2019 14:06;H02;SUGOL
8-8-2019 14:20;20462107;18C;8-8-2019 14:07;D44;ARTIP
8-8-2019 14:20;20462157;18C;8-8-2019 14:08;D03;ARTIP
8-8-2019 13:05;20462548;;8-8-2019 14:09;;null
8-8-2019 10:05;20461966;;8-8-2019 14:10;;null
8-8-2019 14:20;20462182;18R;8-8-2019 14:10;D04;SUGOL
8-8-2019 13:35;20462461;;8-8-2019 14:12;;null
8-8-2019 14:20;20462212;18R;8-8-2019 14:12;C13;SUGOL
8-8-2019 14:05;20462702;;8-8-2019 14:15;;null
8-8-2019 14:35;20462196;18R;8-8-2019 14:15;H05;RIVER
8-8-2019 14:35;20462020;23;8-8-2019 14:16;;null
8-8-2019 14:35;20462509;24;8-8-2019 14:16;;null
8-8-2019 14:35;20462113;18R;8-8-2019 14:19;A41;SUGOL
8-8-2019 14:20;20462608;;8-8-2019 14:20;;null
8-8-2019 14:35;20462218;24;8-8-2019 14:21;A3;null
8-8-2019 14:35;20462264;21;8-8-2019 14:21;;null
8-8-2019 14:05;20462204;;8-8-2019 14:22;;null
8-8-2019 14:35;20462420;24;8-8-2019 14:23;JA;null
8-8-2019 14:35;20461574;27;8-8-2019 14:23;;null
8-8-2019 14:50;20462288;;8-8-2019 14:25;;null
8-8-2019 12:50;20462506;;8-8-2019 14:25;;null
8-8-2019 14:35;20462557;22;8-8-2019 14:27;HG0;null
8-8-2019 14:35;20462246;18R;8-8-2019 14:27;D10;ARTIP
8-8-2019 14:35;20462232;21;8-8-2019 14:28;;null
8-8-2019 14:50;20462190;18R;8-8-2019 14:28;H01;RIVER
8-8-2019 14:35;20462284;24;8-8-2019 14:29;B2;null
8-8-2019 14:50;20462265;18R;8-8-2019 14:30;D41;SUGOL
8-8-2019 14:50;20462512;24;8-8-2019 14:30;;null
8-8-2019 14:50;20462217;18R;8-8-2019 14:32;A45;RIVER
8-8-2019 13:05;20462116;;8-8-2019 14:34;C14;RIVER
8-8-2019 14:50;20462263;24;8-8-2019 14:34;D2;null
8-8-2019 14:50;20462285;21;8-8-2019 14:35;A1;null
8-8-2019 14:50;20462267;24;8-8-2019 14:35;C1;null
8-8-2019 14:50;20462316;21;8-8-2019 14:37;;null
8-8-2019 14:50;20462224;18R;8-8-2019 14:38;C06;ARTIP
8-8-2019 14:50;20462533;22;8-8-2019 14:39;GL;ARTIP
8-8-2019 14:50;20462187;21;8-8-2019 14:40;C5S;null
8-8-2019 14:50;20462518;21;8-8-2019 14:40;;null
8-8-2019 14:50;20462326;21;8-8-2019 14:41;;null
8-8-2019 14:50;20462194;18R;8-8-2019 14:41;D31;SUGOL
8-8-2019 14:50;20462560;24;8-8-2019 14:42;L;null
8-8-2019 14:05;20462234;;8-8-2019 14:44;;null
8-8-2019 16:20;20462283;;8-8-2019 14:44;;null
8-8-2019 13:50;20462641;;8-8-2019 14:47;;null
8-8-2019 15:05;20462286;18R;8-8-2019 14:47;B27;ARTIP
8-8-2019 15:05;20462544;;8-8-2019 14:48;;null
8-8-2019 15:05;20462716;24;8-8-2019 14:49;X;null
8-8-2019 15:05;20462256;18R;8-8-2019 14:49;B31;ARTIP
8-8-2019 15:05;20462262;24;8-8-2019 14:52;;null
8-8-2019 15:05;20462292;18R;8-8-2019 14:52;G03;ARTIP
8-8-2019 15:05;20462328;24;8-8-2019 14:54;;null
8-8-2019 15:05;20462237;18R;8-8-2019 14:54;D02;ARTIP
8-8-2019 11:35;20462054;;8-8-2019 14:56;;null
8-8-2019 14:50;20462294;;8-8-2019 14:57;;null
8-8-2019 15:05;20462338;21;8-8-2019 14:57;;null
8-8-2019 15:05;20462186;21;8-8-2019 14:58;;null
8-8-2019 14:35;20462668;;8-8-2019 14:59;;null
8-8-2019 15:20;20462275;18R;8-8-2019 14:59;C10;ARTIP
8-8-2019 15:05;20462529;23;8-8-2019 14:59;;null
8-8-2019 15:20;20462738;23;8-8-2019 15:01;;null
8-8-2019 15:20;20462330;18R;8-8-2019 15:01;A52;ARTIP
8-8-2019 15:05;20462460;;8-8-2019 15:03;;null
8-8-2019 14:35;20462584;;8-8-2019 15:05;;null
8-8-2019 15:20;20462329;18R;8-8-2019 15:05;D16;SUGOL
8-8-2019 15:20;20462310;18R;8-8-2019 15:13;D22;SUGOL
8-8-2019 15:20;20462528;24;8-8-2019 15:13;L;null
8-8-2019 15:35;20462296;18R;8-8-2019 15:14;D52;RIVER
8-8-2019 15:35;20462324;18R;8-8-2019 15:15;D26;SUGOL
8-8-2019 15:35;20462377;18R;8-8-2019 15:17;D57;ARTIP
8-8-2019 15:35;20462404;21;8-8-2019 15:17;;null
8-8-2019 15:35;20462228;18R;8-8-2019 15:18;H03;SUGOL
8-8-2019 15:35;20462422;24;8-8-2019 15:19;A1;null
8-8-2019 15:05;20462817;;8-8-2019 15:20;;null
8-8-2019 15:35;20462289;18R;8-8-2019 15:20;H05;SUGOL
8-8-2019 15:35;20462383;18R;8-8-2019 15:21;G07;RIVER
8-8-2019 15:35;20462392;18R;8-8-2019 15:23;D54;ARTIP
8-8-2019 15:35;20462419;18R;8-8-2019 15:25;H02;ARTIP
