T_UPDATE;FLIGHT_ID;RUNWAY;TIME;GATE;STACK
12-9-2021 16:20:13;21520463;23;12-9-2021 16:03:24;C1;null
12-9-2021 16:50:13;21520359;24;12-9-2021 16:04:00;null;null
12-9-2021 16:20:14;21520345;36R;12-9-2021 16:04:02;GL;ARTIP
12-9-2021 16:20:14;21520435;21;12-9-2021 16:06:14;AZS;null
12-9-2021 16:20:15;21520661;24;12-9-2021 16:08:23;null;null
12-9-2021 16:05:12;21520675;null;12-9-2021 16:10:00;null;null
12-9-2021 15:05:14;21520237;null;12-9-2021 16:10:06;null;null
12-9-2021 16:20:16;21520387;36R;12-9-2021 16:11:07;D57;RIVER
12-9-2021 14:35:15;21520586;null;12-9-2021 16:13:00;null;null
12-9-2021 15:35:16;21520361;null;12-9-2021 16:14:00;null;null
12-9-2021 16:20:14;21520752;null;12-9-2021 16:14:00;null;null
12-9-2021 16:35:11;21520379;36R;12-9-2021 16:14:52;D10;ARTIP
12-9-2021 16:50:12;21519579;24;12-9-2021 16:15:00;null;null
12-9-2021 15:05:14;21520413;null;12-9-2021 16:16:00;null;null
12-9-2021 16:35:11;21520122;23;12-9-2021 16:16:32;null;null
12-9-2021 16:35:12;21520376;36R;12-9-2021 16:16:37;D04;ARTIP
12-9-2021 16:35:12;21520677;23;12-9-2021 16:18:14;C1;null
12-9-2021 16:35:13;21520406;36R;12-9-2021 16:18:58;C09;RIVER
12-9-2021 16:35:13;21520349;36R;12-9-2021 16:20:47;H01;ARTIP
12-9-2021 16:35:13;21520664;null;12-9-2021 16:21:00;HG0;null
12-9-2021 14:50:12;21520541;null;12-9-2021 16:22:00;null;null
12-9-2021 16:35:14;21520388;36R;12-9-2021 16:22:06;B15;RIVER
12-9-2021 16:35:14;21520433;06;12-9-2021 16:22:12;B28;RIVER
12-9-2021 16:35:14;21520389;21;12-9-2021 16:23:51;null;null
12-9-2021 16:35:14;21520390;21;12-9-2021 16:23:54;null;null
12-9-2021 16:35:14;21520709;04;12-9-2021 16:24:05;GL;SUGOL
12-9-2021 13:35:11;21520444;null;12-9-2021 16:25:00;null;null
12-9-2021 16:35:15;21520392;23;12-9-2021 16:26:31;null;null
12-9-2021 15:35:12;21520708;null;12-9-2021 16:27:00;null;null
12-9-2021 16:35:15;21520567;null;12-9-2021 16:28:59;null;null
12-9-2021 16:50:11;21520402;36R;12-9-2021 16:29:27;G02;ARTIP
12-9-2021 15:50:14;21520714;null;12-9-2021 16:30:00;null;null
12-9-2021 16:05:11;21520758;null;12-9-2021 16:30:00;null;null
12-9-2021 14:05:16;21520566;null;12-9-2021 16:30:16;null;null
12-9-2021 16:50:11;21520119;null;12-9-2021 16:31:00;null;null
12-9-2021 16:50:12;21520449;04;12-9-2021 16:31:52;GL;RIVER
12-9-2021 16:50:12;21520637;23;12-9-2021 16:32:44;F;null
12-9-2021 16:50:13;21520693;24;12-9-2021 16:33:00;HGR;null
12-9-2021 16:50:12;21520408;06;12-9-2021 16:33:23;A43;RIVER
12-9-2021 16:50:12;21520398;23;12-9-2021 16:33:53;F;null
12-9-2021 14:20:11;21519925;null;12-9-2021 16:34:00;null;null
12-9-2021 16:50:13;21520423;36R;12-9-2021 16:34:57;D53;RIVER
12-9-2021 16:50:13;21520451;06;12-9-2021 16:36:01;G08;RIVER
12-9-2021 16:50:13;21520403;24;12-9-2021 16:36:26;JA;null
12-9-2021 16:50:13;21520401;36R;12-9-2021 16:36:39;B16;ARTIP
12-9-2021 16:50:13;21520459;21;12-9-2021 16:37:05;AZS;null
12-9-2021 16:50:14;21520469;36R;12-9-2021 16:37:54;R80;ARTIP
12-9-2021 16:50:14;21520425;24;12-9-2021 16:39:45;L;null
12-9-2021 16:50:14;21520434;06;12-9-2021 16:40:00;A44;RIVER
12-9-2021 16:50:14;21520410;36R;12-9-2021 16:40:12;D12;ARTIP
12-9-2021 16:50:15;21520429;36R;12-9-2021 16:41:53;B35;ARTIP
12-9-2021 16:50:14;21520727;23;12-9-2021 16:42:30;H;null
12-9-2021 16:50:15;21520467;06;12-9-2021 16:42:52;D56;RIVER
12-9-2021 17:05:13;21520638;24;12-9-2021 16:43:00;null;null
12-9-2021 17:05:11;21520815;24;12-9-2021 16:43:00;null;null
12-9-2021 16:50:15;21520409;36R;12-9-2021 16:43:22;C15;ARTIP
12-9-2021 16:50:15;21520773;null;12-9-2021 16:44:00;HG0;null
12-9-2021 10:50:14;21519798;23;12-9-2021 16:45:00;null;null
12-9-2021 18:05:14;21520642;null;12-9-2021 16:45:00;null;null
12-9-2021 17:05:11;21520419;36R;12-9-2021 16:45:21;A32;ARTIP
12-9-2021 15:50:13;21520744;null;12-9-2021 16:46:00;null;null
12-9-2021 17:05:11;21520437;06;12-9-2021 16:47:10;C07;RIVER
12-9-2021 17:05:12;21520466;06;12-9-2021 16:49:55;A51;SUGOL
12-9-2021 14:05:15;21520450;null;12-9-2021 16:50:23;GL;SUGOL
12-9-2021 17:50:12;21520366;null;12-9-2021 16:51:00;null;null
12-9-2021 17:05:12;21520480;06;12-9-2021 16:51:09;A46;RIVER
12-9-2021 17:05:12;21520618;23;12-9-2021 16:51:49;G5;null
12-9-2021 17:05:13;21520445;36R;12-9-2021 16:52:03;D95;ARTIP
12-9-2021 17:05:13;21520428;06;12-9-2021 16:52:32;D52;RIVER
12-9-2021 16:05:14;21520779;null;12-9-2021 16:54:00;null;null
12-9-2021 17:05:13;21520447;06;12-9-2021 16:54:11;G07;RIVER
12-9-2021 16:05:14;21520783;null;12-9-2021 16:55:00;null;null
12-9-2021 17:05:14;21520485;06;12-9-2021 16:56:26;A71;RIVER
12-9-2021 17:05:14;21520472;36R;12-9-2021 16:57:03;D02;ARTIP
12-9-2021 17:20:10;21520462;36R;12-9-2021 16:59:01;D55;ARTIP
12-9-2021 17:35:12;21520455;null;12-9-2021 17:00:00;null;null
12-9-2021 17:20:10;21520484;06;12-9-2021 17:00:33;D26;SUGOL
12-9-2021 17:20:11;21520499;36R;12-9-2021 17:00:48;D51;ARTIP
12-9-2021 17:35:12;21520662;null;12-9-2021 17:02:00;null;null
12-9-2021 17:20:11;21520448;06;12-9-2021 17:02:21;B95;RIVER
12-9-2021 17:20:11;21520364;23;12-9-2021 17:02:32;null;null
12-9-2021 17:20:11;21520481;36R;12-9-2021 17:02:34;D14;ARTIP
12-9-2021 17:20:11;21520471;03;12-9-2021 17:03:07;null;null
12-9-2021 17:20:11;21520473;03;12-9-2021 17:03:10;null;null
12-9-2021 17:20:11;21520474;21;12-9-2021 17:03:25;AZS;null
12-9-2021 17:20:11;21520436;06;12-9-2021 17:03:37;B27;RIVER
12-9-2021 17:20:12;21520465;36R;12-9-2021 17:04:52;B17;ARTIP
12-9-2021 17:20:12;21520475;06;12-9-2021 17:06:25;B36;ARTIP
12-9-2021 17:20:12;21520407;36R;12-9-2021 17:06:28;D47;ARTIP
12-9-2021 17:20:13;21520476;36R;12-9-2021 17:08:09;B31;ARTIP
12-9-2021 17:20:13;21520509;06;12-9-2021 17:08:13;C12;RIVER
12-9-2021 17:20:13;21520483;36R;12-9-2021 17:09:37;D07;ARTIP
12-9-2021 17:20:13;21520524;06;12-9-2021 17:09:53;C13;RIVER
12-9-2021 16:50:14;21520532;null;12-9-2021 17:11:00;null;null
12-9-2021 17:20:14;21520497;06;12-9-2021 17:11:31;A74;SUGOL
12-9-2021 17:20:14;21520492;36R;12-9-2021 17:11:33;B94;ARTIP
12-9-2021 17:20:14;21520486;06;12-9-2021 17:13:02;B23;RIVER
12-9-2021 17:20:14;21520464;36R;12-9-2021 17:13:03;G03;ARTIP
12-9-2021 17:20:14;21520518;03;12-9-2021 17:13:48;null;null
12-9-2021 17:35:11;21520513;06;12-9-2021 17:14:26;C11;RIVER
12-9-2021 17:35:12;21520470;36R;12-9-2021 17:14:56;A61;ARTIP
12-9-2021 17:35:12;21520493;06;12-9-2021 17:15:55;A52;ARTIP
12-9-2021 17:35:12;21520506;36R;12-9-2021 17:16:54;E20;ARTIP
12-9-2021 17:35:13;21520546;06;12-9-2021 17:18:55;A45;SUGOL
12-9-2021 17:35:13;21520521;36R;12-9-2021 17:18:59;A53;ARTIP
12-9-2021 17:35:13;21520527;06;12-9-2021 17:20:57;B15;RIVER
12-9-2021 16:20:16;21520814;null;12-9-2021 17:21:00;null;null
12-9-2021 17:35:14;21520554;36R;12-9-2021 17:21:38;C06;ARTIP
12-9-2021 17:35:13;21520759;23;12-9-2021 17:21:43;K;null
12-9-2021 16:50:15;21520718;null;12-9-2021 17:23:07;null;null
12-9-2021 17:35:14;21520533;36R;12-9-2021 17:23:33;D10;ARTIP
12-9-2021 17:35:14;21520580;06;12-9-2021 17:24:31;B32;RIVER
12-9-2021 17:50:12;21520516;null;12-9-2021 17:25:00;null;null
12-9-2021 16:05:11;21520760;null;12-9-2021 17:25:00;null;null
12-9-2021 17:35:14;21520565;03;12-9-2021 17:25:52;null;null
12-9-2021 16:35:11;21520822;null;12-9-2021 17:26:00;null;null
12-9-2021 17:35:15;21520525;06;12-9-2021 17:26:02;D31;SUGOL
12-9-2021 17:35:15;21520568;04;12-9-2021 17:26:21;GL;RIVER
12-9-2021 17:35:15;21520604;06;12-9-2021 17:27:07;E07;SUGOL
12-9-2021 17:35:15;21520539;36R;12-9-2021 17:27:33;C05;ARTIP
12-9-2021 17:35:15;21520869;24;12-9-2021 17:28:00;X;null
12-9-2021 17:50:12;21520479;null;12-9-2021 17:28:00;null;null
12-9-2021 17:50:10;21520540;06;12-9-2021 17:29:02;C16;RIVER
12-9-2021 17:50:10;21520544;36R;12-9-2021 17:29:08;A72;ARTIP
12-9-2021 17:50:11;21520576;36R;12-9-2021 17:30:25;C18;ARTIP
12-9-2021 17:50:11;21520548;06;12-9-2021 17:30:27;A54;SUGOL
12-9-2021 17:50:11;21520503;36R;12-9-2021 17:31:46;E04;ARTIP
12-9-2021 17:50:11;21520594;06;12-9-2021 17:32:03;B24;RIVER
12-9-2021 17:50:11;21520573;23;12-9-2021 17:32:20;C1;null
12-9-2021 17:50:11;21520545;24;12-9-2021 17:32:39;null;null
12-9-2021 17:50:11;21520577;06;12-9-2021 17:33:04;E06;SUGOL
12-9-2021 17:50:11;21520522;36R;12-9-2021 17:33:06;D54;ARTIP
12-9-2021 16:35:14;21520489;null;12-9-2021 17:34:00;null;null
12-9-2021 17:50:12;21520569;06;12-9-2021 17:34:23;A41;SUGOL
12-9-2021 17:50:12;21520558;36R;12-9-2021 17:34:44;D57;RIVER
12-9-2021 16:35:14;21520832;null;12-9-2021 17:35:00;null;null
12-9-2021 17:50:12;21520599;06;12-9-2021 17:35:37;A75;SUGOL
12-9-2021 17:50:12;21520551;36R;12-9-2021 17:36:08;A63;ARTIP
12-9-2021 17:50:12;21520457;24;12-9-2021 17:36:10;D1;null
12-9-2021 17:35:15;21520726;03;12-9-2021 17:36:16;null;null
12-9-2021 17:50:12;21520526;06;12-9-2021 17:36:53;D23;SUGOL
12-9-2021 17:50:12;21520552;36R;12-9-2021 17:37:35;E05;ARTIP
12-9-2021 17:50:13;21520601;06;12-9-2021 17:38:26;D18;SUGOL
12-9-2021 17:50:12;21520557;23;12-9-2021 17:38:55;J;null
12-9-2021 17:50:13;21520584;36R;12-9-2021 17:39:04;A31;ARTIP
12-9-2021 17:50:13;21520597;06;12-9-2021 17:39:48;B93;RIVER
12-9-2021 17:50:13;21520559;36R;12-9-2021 17:41:06;D12;ARTIP
12-9-2021 17:50:13;21520592;06;12-9-2021 17:41:09;A65;SUGOL
12-9-2021 17:50:14;21520602;06;12-9-2021 17:42:26;D27;SUGOL
12-9-2021 14:35:12;21520538;null;12-9-2021 17:43:00;null;null
12-9-2021 18:05:14;21520643;null;12-9-2021 17:43:00;null;null
12-9-2021 18:05:14;21520679;null;12-9-2021 17:43:00;null;null
12-9-2021 15:35:12;21520505;21;12-9-2021 17:43:21;null;null
12-9-2021 18:05:12;21520614;06;12-9-2021 17:43:39;C15;RIVER
12-9-2021 18:05:13;21520612;06;12-9-2021 17:45:04;D28;SUGOL
12-9-2021 18:05:13;21520578;36R;12-9-2021 17:45:19;C08;ARTIP
12-9-2021 16:50:15;21520440;21;12-9-2021 17:46:00;null;null
12-9-2021 18:05:13;21520609;06;12-9-2021 17:46:09;D93;RIVER
12-9-2021 18:05:13;21520579;06;12-9-2021 17:47:30;D53;RIVER
12-9-2021 17:50:13;21520626;null;12-9-2021 17:47:40;null;null
12-9-2021 18:05:13;21520529;36R;12-9-2021 17:47:48;B20;ARTIP
12-9-2021 18:05:13;21520547;06;12-9-2021 17:47:56;JA;null
12-9-2021 18:05:14;21520627;06;12-9-2021 17:49:33;B27;RIVER
12-9-2021 18:05:14;21520624;36R;12-9-2021 17:49:49;H02;ARTIP
12-9-2021 18:35:11;21520575;null;12-9-2021 17:50:00;null;null
12-9-2021 18:35:11;21520660;null;12-9-2021 17:50:00;null;null
12-9-2021 18:05:14;21520556;36R;12-9-2021 17:51:22;C10;ARTIP
12-9-2021 18:05:14;21520619;06;12-9-2021 17:51:48;A35;RIVER
12-9-2021 18:05:14;21520582;36R;12-9-2021 17:52:50;D03;ARTIP
12-9-2021 18:05:14;21520596;06;12-9-2021 17:53:26;A73;SUGOL
12-9-2021 18:05:14;21520628;36R;12-9-2021 17:54:20;D22;ARTIP
12-9-2021 18:05:15;21520621;06;12-9-2021 17:54:51;A34;RIVER
12-9-2021 18:05:15;21520616;36R;12-9-2021 17:55:50;E08;ARTIP
12-9-2021 17:05:10;21520863;null;12-9-2021 17:56:00;null;null
12-9-2021 18:05:15;21520632;06;12-9-2021 17:56:19;D29;SUGOL
12-9-2021 18:05:15;21520600;06;12-9-2021 17:57:39;A62;ARTIP
12-9-2021 18:05:15;21520411;36R;12-9-2021 17:58:25;D25;ARTIP
12-9-2021 18:20:11;21520640;36R;12-9-2021 17:59:55;A55;ARTIP
12-9-2021 09:35:13;21519951;null;12-9-2021 18:00:00;null;null
12-9-2021 18:35:11;21520478;null;12-9-2021 18:00:00;null;null
12-9-2021 18:35:11;21520517;null;12-9-2021 18:00:00;null;null
12-9-2021 18:20:11;21520585;06;12-9-2021 18:00:39;R77;ARTIP
12-9-2021 18:35:12;21520625;null;12-9-2021 18:02:00;null;null
12-9-2021 18:20:11;21520630;36R;12-9-2021 18:03:01;G04;ARTIP
12-9-2021 18:20:11;21520598;06;12-9-2021 18:03:05;A42;SUGOL
12-9-2021 18:20:12;21520623;06;12-9-2021 18:04:23;A64;ARTIP
12-9-2021 18:20:12;21520641;36R;12-9-2021 18:04:26;B16;ARTIP
12-9-2021 18:20:12;21520512;06;12-9-2021 18:05:57;S94;ARTIP
12-9-2021 18:20:12;21520644;36R;12-9-2021 18:06:13;D16;ARTIP
12-9-2021 18:20:12;21520583;03;12-9-2021 18:06:38;null;null
12-9-2021 18:20:12;21520719;23;12-9-2021 18:06:43;H;null
12-9-2021 18:20:12;21520590;36R;12-9-2021 18:07:49;D05;RIVER
12-9-2021 18:20:12;21520648;06;12-9-2021 18:08:52;D04;RIVER
12-9-2021 18:20:12;21520666;24;12-9-2021 18:09:41;L;null
12-9-2021 18:50:11;21520491;null;12-9-2021 18:10:00;null;null
12-9-2021 18:20:13;21520639;36R;12-9-2021 18:10:50;B17;RIVER
12-9-2021 18:20:13;21520658;36R;12-9-2021 18:12:44;B23;ARTIP
12-9-2021 18:35:11;21520665;36R;12-9-2021 18:14:22;H03;RIVER
12-9-2021 17:35:15;21520438;null;12-9-2021 18:15:00;null;null
12-9-2021 18:35:11;21520655;24;12-9-2021 18:15:51;JA;null
12-9-2021 18:35:11;21520678;04;12-9-2021 18:16:37;GL;RIVER
12-9-2021 18:35:12;21520695;04;12-9-2021 18:19:23;GL;RIVER
12-9-2021 18:35:12;21520649;36R;12-9-2021 18:20:28;H01;RIVER
12-9-2021 18:35:12;21520668;36R;12-9-2021 18:22:37;A74;ARTIP
12-9-2021 18:35:12;21520696;06;12-9-2021 18:23:55;B15;RIVER
12-9-2021 18:35:12;21520663;24;12-9-2021 18:25:33;HGR;null
12-9-2021 18:35:13;21520687;06;12-9-2021 18:26:29;G08;RIVER
12-9-2021 18:35:13;21520645;24;12-9-2021 18:28:35;JA;null
12-9-2021 18:50:11;21520691;06;12-9-2021 18:31:09;D10;SUGOL
12-9-2021 18:50:11;21520607;24;12-9-2021 18:32:37;JA;null
12-9-2021 19:05:12;21520697;06;12-9-2021 18:44:29;A71;RIVER
12-9-2021 19:05:13;21520704;06;12-9-2021 18:49:25;A63;RIVER
12-9-2021 19:05:14;21520703;06;12-9-2021 18:57:31;C05;SUGOL
12-9-2021 19:20:14;21520785;04;12-9-2021 19:02:56;GL;RIVER
12-9-2021 19:20:14;21520750;06;12-9-2021 19:03:54;H05;SUGOL
12-9-2021 19:05:13;21520761;03;12-9-2021 19:06:27;null;null
12-9-2021 19:20:15;21520713;06;12-9-2021 19:11:58;H02;SUGOL
12-9-2021 17:35:12;21520890;null;12-9-2021 19:12:03;null;null
12-9-2021 19:20:15;21520712;06;12-9-2021 19:13:25;H06;ARTIP
12-9-2021 19:35:12;21520749;06;12-9-2021 19:18:52;B28;RIVER
12-9-2021 19:35:12;21520774;03;12-9-2021 19:21:32;AZS;null
12-9-2021 19:35:12;21520793;06;12-9-2021 19:21:35;B20;RIVER
12-9-2021 19:35:12;21520772;06;12-9-2021 19:23:29;S79;SUGOL
12-9-2021 19:35:13;21520778;06;12-9-2021 19:26:06;H01;SUGOL
12-9-2021 19:35:13;21520838;03;12-9-2021 19:27:54;D4;null
12-9-2021 19:50:13;21520777;06;12-9-2021 19:32:40;E06;ARTIP
12-9-2021 12:05:14;21520292;null;12-9-2021 19:34:00;null;null
12-9-2021 19:50:14;21520615;06;12-9-2021 19:35:36;S92;ARTIP
12-9-2021 19:50:14;21520775;03;12-9-2021 19:36:26;A1;null
12-9-2021 19:50:14;21520728;06;12-9-2021 19:38:06;H04;ARTIP
12-9-2021 19:50:14;21520866;03;12-9-2021 19:39:34;B2;null
12-9-2021 19:50:14;21520762;06;12-9-2021 19:39:55;H07;SUGOL
12-9-2021 19:20:14;21520803;null;12-9-2021 19:41:22;GL;SUGOL
12-9-2021 19:50:15;21520764;06;12-9-2021 19:41:25;H03;SUGOL
12-9-2021 20:05:12;21520836;06;12-9-2021 19:45:37;H05;SUGOL
12-9-2021 20:05:13;21520849;03;12-9-2021 19:51:10;null;null
12-9-2021 20:05:13;21520805;06;12-9-2021 19:53:38;H02;ARTIP
12-9-2021 20:05:13;21520847;03;12-9-2021 19:53:58;AZ;null
12-9-2021 20:05:14;21520846;04;12-9-2021 19:56:54;GL;RIVER
12-9-2021 20:05:14;21520850;03;12-9-2021 19:57:44;null;null
12-9-2021 20:20:12;21520804;06;12-9-2021 19:58:37;D54;RIVER
12-9-2021 20:20:12;21520864;04;12-9-2021 20:01:06;GL;RIVER
12-9-2021 20:20:13;21520650;06;12-9-2021 20:02:27;G05;RIVER
12-9-2021 20:20:13;21520833;06;12-9-2021 20:04:06;B17;ARTIP
12-9-2021 20:20:13;21520868;06;12-9-2021 20:04:54;D2;null
12-9-2021 20:20:13;21520817;06;12-9-2021 20:05:50;E04;ARTIP
12-9-2021 20:20:13;21520784;03;12-9-2021 20:06:30;null;null
12-9-2021 20:20:13;21520842;06;12-9-2021 20:08:04;A41;ARTIP
12-9-2021 20:20:13;21520942;06;12-9-2021 20:08:35;null;null
12-9-2021 20:20:13;21520845;null;12-9-2021 20:09:31;null;null
12-9-2021 20:20:13;21520858;06;12-9-2021 20:09:35;B15;ARTIP
12-9-2021 20:20:13;21520911;06;12-9-2021 20:09:58;null;null
12-9-2021 20:20:14;21520837;06;12-9-2021 20:11:04;C08;RIVER
12-9-2021 20:35:13;21520848;06;12-9-2021 20:15:14;JA;null
12-9-2021 20:35:13;21520867;06;12-9-2021 20:15:40;C07;ARTIP
12-9-2021 20:35:13;21520871;06;12-9-2021 20:17:30;D56;RIVER
12-9-2021 20:35:13;21520885;06;12-9-2021 20:18:00;C2;null
12-9-2021 20:35:14;21520835;06;12-9-2021 20:19:28;H01;RIVER
12-9-2021 20:35:13;21520860;06;12-9-2021 20:20:29;C1;null
12-9-2021 20:35:14;21520878;03;12-9-2021 20:22:24;null;null
12-9-2021 20:35:14;21520882;06;12-9-2021 20:22:33;D1;null
12-9-2021 20:35:14;21520887;06;12-9-2021 20:26:01;D3;null
12-9-2021 20:35:14;21520884;03;12-9-2021 20:28:14;null;null
12-9-2021 20:50:11;21520886;06;12-9-2021 20:29:33;C10;ARTIP
12-9-2021 20:50:11;21520895;06;12-9-2021 20:34:07;H03;ARTIP
12-9-2021 20:50:12;21520891;06;12-9-2021 20:41:49;H04;RIVER
12-9-2021 20:50:12;21520892;06;12-9-2021 20:42:19;B1;null
12-9-2021 17:50:12;21520581;null;12-9-2021 20:44:25;C12;RIVER
12-9-2021 21:05:13;21520945;06;12-9-2021 20:49:11;X;null
12-9-2021 21:05:13;21520902;03;12-9-2021 20:54:27;null;null
12-9-2021 21:05:13;21520907;03;12-9-2021 20:57:29;null;null
12-9-2021 21:05:14;21520894;06;12-9-2021 20:57:41;D10;RIVER
12-9-2021 19:05:13;21520899;03;12-9-2021 20:57:46;null;null
12-9-2021 21:20:11;21520897;03;12-9-2021 21:02:52;null;null
12-9-2021 21:20:12;21520889;06;12-9-2021 21:13:28;S74;ARTIP
12-9-2021 21:35:12;21520903;06;12-9-2021 21:16:36;B27;ARTIP
12-9-2021 21:35:13;21520909;06;12-9-2021 21:18:52;D41;ARTIP
12-9-2021 21:35:13;21520906;06;12-9-2021 21:22:42;S90;ARTIP
12-9-2021 21:35:13;21520898;06;12-9-2021 21:26:33;D55;RIVER
12-9-2021 21:50:13;21520913;06;12-9-2021 21:34:12;D02;RIVER
12-9-2021 21:50:14;21520912;06;12-9-2021 21:39:36;B23;ARTIP
12-9-2021 21:50:14;21520917;06;12-9-2021 21:42:36;C09;RIVER
13-9-2021 01:05:10;21520915;06;12-9-2021 21:45:11;D43;RIVER
12-9-2021 14:20:13;21519700;null;12-9-2021 21:48:00;null;null
13-9-2021 01:05:11;21520916;06;12-9-2021 21:48:19;C14;RIVER
13-9-2021 01:05:11;21520910;HEL;12-9-2021 21:53:00;HG0;null
13-9-2021 01:05:11;21520923;06;12-9-2021 21:56:02;C10;RIVER
13-9-2021 01:05:12;21520924;06;12-9-2021 22:01:37;D49;RIVER
13-9-2021 01:05:12;21520918;06;12-9-2021 22:03:54;D03;ARTIP
13-9-2021 01:05:12;21520925;06;12-9-2021 22:06:19;D54;RIVER
13-9-2021 01:05:12;21520927;06;12-9-2021 22:08:36;C18;RIVER
13-9-2021 01:05:12;21520926;06;12-9-2021 22:10:51;B35;RIVER
13-9-2021 01:05:12;21520922;06;12-9-2021 22:13:12;D12;ARTIP
13-9-2021 01:05:13;21520932;06;12-9-2021 22:23:11;D05;RIVER
13-9-2021 01:05:14;21520933;06;12-9-2021 22:44:27;C15;ARTIP
12-9-2021 11:50:16;21519439;null;12-9-2021 22:50:00;null;null
12-9-2021 11:50:15;21519442;null;12-9-2021 22:50:00;null;null
13-9-2021 01:05:15;21520939;06;12-9-2021 22:52:42;B31;RIVER
13-9-2021 01:05:15;21520934;06;12-9-2021 22:55:56;D57;RIVER
13-9-2021 01:05:15;21520935;06;12-9-2021 22:58:50;E05;RIVER
13-9-2021 01:05:15;21520940;06;12-9-2021 23:04:09;C16;ARTIP
13-9-2021 01:05:15;21520937;06;12-9-2021 23:07:49;E09;ARTIP
13-9-2021 01:05:16;21520941;06;12-9-2021 23:37:30;D07;ARTIP
13-9-2021 01:05:17;21520943;06;12-9-2021 23:40:49;C06;RIVER
