T_UPDATE;FLIGHT_ID;SFPL_ID;CALLSIGN;REGISTRATION;OPERATOR;TYPE_OF_TRANSPONDER;SSR;FLIGHT_RULES;FLIGHT_TYPE;T0;ICAO_ACTYPE;WTC;ADEP;DEST;TAS;RFL;NFL;XFL;CFMU_DELAY;CONTROL;STATUS;FPOS_TRACK_ID
12-9-2021 14:35:13;21520085;1934;KLM21W;PHBXC;KLM;L;512;I;OUTBOUND;12-9-2021 10:15:00;B738;M;EHAM;LSZH;449;390;null;250;0;LOCKED;OBSERVED,CONTROLLED;0
12-9-2021 14:35:16;21520086;1935;KLM33Y;PHNXB;KLM;L;1660;I;OUTBOUND;12-9-2021 10:15:00;E295;M;EHAM;ENBR;434;380;null;250;0;LOCKED;OBSERVED,CONTROLLED;0
12-9-2021 14:50:15;21520087;1936;KLM1829;PHNXD;KLM;L;512;I;OUTBOUND;12-9-2021 10:15:00;E295;M;EHAM;EDDB;435;390;null;250;0;LOCKED;OBSERVED,CONTROLLED;0
12-9-2021 14:50:11;21520088;1937;KLM58H;PHEZX;KLM;H;3246;I;INBOUND;12-9-2021 10:16:01;E190;M;EGCC;EHAM;460;330;250;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 15:05:14;21520089;1938;PHTWN;PHTWN;null;S;null;V;REGIONAL;12-9-2021 10:16:01;P06T;L;EDLS;EHLE;125;20;null;null;0;null;CONTROLLED;0
12-9-2021 15:20:13;21520090;1939;N939PA;N939PA;null;S;512;I;REGIONAL;12-9-2021 10:16:01;PA46;L;LFPN;EHTE;179;110;110;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 14:05:16;21520091;1940;KLM1512;PHEXD;KLM;H;2786;I;INBOUND;12-9-2021 10:17:01;E190;M;LEVC;EHAM;450;380;220;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 14:35:15;21520092;1941;EJU86NC;OELQF;EJU;L;512;I;INBOUND;12-9-2021 10:18:01;A319;M;LIRN;EHAM;408;300;260;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 13:20:12;21520093;1942;KLM1307;PHEZG;KLM;H;512;I;OUTBOUND;12-9-2021 10:18:53;E190;M;EHAM;LFBO;444;350;null;230;0;LOCKED;OBSERVED,CONTROLLED;0
12-9-2021 14:20:16;21520094;1943;KLM66C;PHEZW;KLM;H;486;I;INBOUND;12-9-2021 10:19:01;E190;M;ENTO;EHAM;452;400;260;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 14:50:10;21520095;1944;TFL535;PHTFO;TFL;L;1097;I;OUTBOUND;12-9-2021 10:20:01;B38M;M;EHAM;GCFV;451;350;null;260;0;LOCKED;OBSERVED,CONTROLLED;0
12-9-2021 14:50:13;21520096;1945;KLM15E;PHBCB;KLM;L;105;I;OUTBOUND;12-9-2021 10:20:01;B738;M;EHAM;EKCH;444;350;null;250;0;LOCKED;OBSERVED,CONTROLLED;0
12-9-2021 14:50:15;21520097;1946;KLM671;PHAKE;KLM;L;1123;I;OUTBOUND;12-9-2021 10:20:01;A333;H;EHAM;CYUL;482;300;null;240;0;LOCKED;OBSERVED,CONTROLLED;0
12-9-2021 14:50:10;21520098;1947;KLM125;PHBVI;KLM;L;1111;I;OUTBOUND;12-9-2021 10:20:01;B77W;H;EHAM;TNCC;484;320;null;240;0;LOCKED;OBSERVED,CONTROLLED;0
12-9-2021 14:35:16;21520099;1948;KLM1843;PHBXI;KLM;L;512;I;OUTBOUND;12-9-2021 10:20:01;B738;M;EHAM;LOWW;457;390;null;250;0;LOCKED;OBSERVED,CONTROLLED;0
12-9-2021 14:50:14;21520100;1949;UAE148;A6EPF;UAE;L;1634;I;OUTBOUND;12-9-2021 10:20:01;B77W;H;EHAM;OMDB;478;350;null;250;0;LOCKED;OBSERVED,CONTROLLED;0
12-9-2021 14:20:14;21520101;1950;KLM1306;PHEZL;KLM;H;512;I;INBOUND;12-9-2021 10:20:01;E190;M;LFBO;EHAM;439;360;220;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 15:35:11;21520102;1951;PHXXV;null;null;S;null;V;REGIONAL;12-9-2021 10:20:01;B25;M;EHEH;EBBL;160;0;null;null;0;null;CONTROLLED;0
12-9-2021 14:35:16;21520103;1952;KLM67W;PHEXT;KLM;L;3985;I;INBOUND;12-9-2021 10:20:01;E75L;M;EGPE;EHAM;450;180;250;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 13:05:15;21520104;1953;PHBEA;null;null;S;null;V;REGIONAL;12-9-2021 10:20:03;TAMP;L;EHLE;EHLE;95;0;null;null;0;null;CONTROLLED;0
12-9-2021 11:50:17;21520105;1954;OOH69;null;OOH;S;null;V;TRANSIT;12-9-2021 10:20:15;VL3;L;EBAM;EBUL;120;0;null;null;0;null;null;0
12-9-2021 13:20:16;21520106;1955;PHGED;null;null;S;null;V;REGIONAL;12-9-2021 10:20:22;AAT3;L;EHLE;EHLE;90;0;null;null;0;null;CANCELLED,CONTROLLED;0
12-9-2021 14:50:13;21520107;1956;EJU3649;OEICR;EJU;L;2885;I;INBOUND;12-9-2021 10:21:01;A320;M;LEBL;EHAM;435;220;220;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 10:50:17;21520108;1957;N264CD;null;null;S;null;V;REGIONAL;12-9-2021 10:21:30;SR20;L;EDLS;EHLE;146;0;null;null;0;null;CANCELLED;0
12-9-2021 14:35:13;21520109;1958;KLM18M;PHEXH;KLM;L;1878;I;INBOUND;12-9-2021 10:22:01;E75L;M;ENGM;EHAM;432;380;260;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 14:05:14;21520110;1959;GRDAS;null;null;S;null;V;REGIONAL;12-9-2021 10:23:43;C172;L;EHRD;EHMZ;100;0;null;null;0;null;CONTROLLED;0
12-9-2021 14:50:12;21520111;1960;AMX025;XAMFG;AMX;L;3240;I;INBOUND;12-9-2021 10:24:51;B789;H;MMMX;EHAM;487;350;230;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 14:20:13;21520112;1961;TRA413N;PHHXD;TRA;L;123;I;REGIONAL;12-9-2021 10:25:00;B738;M;EHEH;LGZA;441;370;null;100;0;null;OBSERVED,CONTROLLED;0
12-9-2021 14:20:16;21520113;1962;KLM589;PHBVW;KLM;L;116;I;OUTBOUND;12-9-2021 10:25:00;B77W;H;EHAM;DGAA;491;350;null;240;0;LOCKED;OBSERVED,CONTROLLED;0
12-9-2021 11:50:12;21520114;1963;LIFELN2;null;null;S;null;V;REGIONAL;12-9-2021 10:25:34;EC35;L;EHRD;EHRD;100;0;null;null;0;null;CONTROLLED;0
12-9-2021 14:35:17;21520115;1964;EJU82UW;OELQI;EJU;L;2523;I;INBOUND;12-9-2021 10:26:00;A319;M;EGKK;EHAM;460;230;230;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 14:35:14;21520116;1965;BEL4P;OOSSO;BEL;H;3699;I;TRANSIT;12-9-2021 10:27:00;A319;M;EBBR;ENGM;444;390;140;250;0;null;OBSERVED,CONTROLLED;0
12-9-2021 15:35:15;21520117;1966;KLM1976;PHEZS;KLM;H;512;I;INBOUND;12-9-2021 10:29:00;E190;M;LHBP;EHAM;441;380;260;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 14:35:17;21520118;1967;PHXYZ;null;null;S;null;V;REGIONAL;12-9-2021 10:30:00;DR40;L;EHRD;EHRD;105;0;null;null;0;null;CONTROLLED;0
12-9-2021 17:20:10;21520119;1968;NCG01;PHCGC;NCG;L;null;V;INBOUND;12-9-2021 10:30:00;D228;L;EHTX;EHAM;180;0;null;null;0;null;CONTROLLED;0
12-9-2021 14:50:13;21520120;1969;CND791;PHCDF;CND;L;1627;I;OUTBOUND;12-9-2021 10:30:00;B738;M;EHAM;LGKO;438;370;null;250;0;LOCKED;OBSERVED,CONTROLLED;0
12-9-2021 16:05:13;21520121;1970;WJA21;CGYRS;WJA;E;1109;I;OUTBOUND;12-9-2021 10:30:00;B789;H;EHAM;CYYC;494;340;null;240;0;LOCKED;OBSERVED,CONTROLLED;0
12-9-2021 16:35:15;21520122;1971;PHAFS;null;null;S;null;V;REGIONAL;12-9-2021 10:30:00;S11;L;EHGG;EHGG;100;0;null;null;0;null;CONTROLLED;0
12-9-2021 14:50:14;21520123;1972;KLM1386;PHBXR;KLM;L;1034;I;INBOUND;12-9-2021 10:31:00;B739;M;UKBB;EHAM;457;360;260;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 16:05:11;21520124;1973;OOSCA;null;null;S;null;V;REGIONAL;12-9-2021 10:31:54;CRUZ;L;EBBZ;EHMZ;90;0;null;null;0;null;null;0
12-9-2021 16:35:12;21520125;1974;OOSCA;null;null;S;null;V;REGIONAL;12-9-2021 10:31:57;CRUZ;L;EBBT;EHMZ;90;0;null;null;0;null;null;0
12-9-2021 15:20:12;21520126;1975;ENZ870;GJOTS;ENZ;H;3650;I;TRANSIT;12-9-2021 10:32:02;RJ1H;M;EBAW;EETN;386;310;100;250;0;null;OBSERVED,CONTROLLED;0
12-9-2021 14:35:14;21520127;1976;OOLVA;null;null;S;null;V;REGIONAL;12-9-2021 10:32:12;C172;L;EBZW;EHMZ;91;23;null;null;0;null;null;0
12-9-2021 14:05:12;21520128;1977;KLM31N;PHEZP;KLM;H;512;I;OUTBOUND;12-9-2021 10:32:15;E190;M;EHAM;LFBD;444;350;null;260;0;LOCKED;OBSERVED,CONTROLLED;0
12-9-2021 13:35:12;21520129;1978;OORPO;null;null;S;null;V;REGIONAL;12-9-2021 10:32:23;SLG2;L;EBAW;EHMZ;100;10;null;null;0;null;null;0
12-9-2021 14:20:15;21520130;1979;OOI16;null;OOI;E;null;V;REGIONAL;12-9-2021 10:32:26;WT9;L;EHMZ;EBTN;122;0;null;null;0;null;null;0
12-9-2021 15:05:12;21520131;1980;ENZ881;GJOTR;ENZ;H;3695;I;TRANSIT;12-9-2021 10:32:33;RJ85;M;EBAW;EETN;306;330;100;250;0;null;OBSERVED,CONTROLLED;0
12-9-2021 14:50:14;21520132;1981;KLM94G;PHEXL;KLM;L;760;I;INBOUND;12-9-2021 10:34:01;E75L;M;EDDH;EHAM;446;380;260;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 14:50:14;21520133;1982;KLM1623;PHBXD;KLM;L;512;I;OUTBOUND;12-9-2021 10:35:01;B738;M;EHAM;LIML;448;350;null;250;0;LOCKED;OBSERVED,CONTROLLED;0
12-9-2021 14:50:15;21520134;1983;TRA21T;PHHSK;TRA;L;1005;I;INBOUND;12-9-2021 10:36:01;B738;M;LGTS;EHAM;447;280;260;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 11:05:12;21520135;1984;N264CD;null;null;S;null;V;REGIONAL;12-9-2021 10:36:18;SR20;L;EHLE;EDLS;146;0;null;null;0;null;CANCELLED;0
12-9-2021 14:35:15;21520136;1985;PHHLR;null;null;S;null;V;REGIONAL;12-9-2021 10:36:37;DR40;L;EHRD;EHRD;105;0;null;null;0;null;CONTROLLED;0
12-9-2021 10:50:14;21520137;1986;PHAED;null;null;S;null;I;REGIONAL;12-9-2021 10:37:24;P28A;L;EHHV;EBOS;114;40;null;null;0;null;CANCELLED;0
12-9-2021 13:20:13;21520138;1987;PHAED;null;null;S;1126;I;REGIONAL;12-9-2021 10:37:57;P28A;L;EHHV;EBOS;114;40;null;40;0;null;OBSERVED,CONTROLLED;0
12-9-2021 14:05:14;21520139;1988;ZXP03;PHPXC;ZXP;L;null;V;TERRAIN;12-9-2021 10:38:31;EC35;L;EHAM;EHAM;120;0;null;null;0;null;CONTROLLED;0
12-9-2021 13:35:14;21520140;1989;PH1263;null;null;S;null;V;REGIONAL;12-9-2021 10:38:47;DIMO;L;EHLE;EHLE;86;0;null;null;0;null;CONTROLLED;0
12-9-2021 15:05:14;21520141;1990;CSC3722;B308P;CSC;E;3651;I;TRANSIT;12-9-2021 10:39:00;A332;H;EBBR;ZLXY;460;270;140;250;0;null;OBSERVED,CONTROLLED;0
12-9-2021 15:50:11;21520142;1991;BAW938;GEUPW;BAW;L;2697;I;TRANSIT;12-9-2021 10:39:00;A319;M;EGLL;EDDL;442;330;260;170;0;null;OBSERVED,CONTROLLED;0
12-9-2021 14:50:16;21520143;1992;KLM55C;PHBGQ;KLM;L;3800;I;OUTBOUND;12-9-2021 10:40:00;B737;M;EHAM;EGPF;450;400;null;240;0;LOCKED;OBSERVED,CONTROLLED;0
12-9-2021 14:50:14;21520144;1993;EJU18AC;OEIVJ;EJU;L;1127;I;OUTBOUND;12-9-2021 10:40:00;A320;M;EHAM;LPPT;441;370;null;260;0;LOCKED;OBSERVED,CONTROLLED;0
12-9-2021 15:05:11;21520145;1994;KLM49C;PHBXM;KLM;L;512;I;OUTBOUND;12-9-2021 10:40:00;B738;M;EHAM;EDDM;450;390;null;250;0;LOCKED;OBSERVED,CONTROLLED;0
12-9-2021 16:20:14;21520146;1995;MSR758;SUGFQ;MSR;S;125;I;OUTBOUND;12-9-2021 10:40:00;A20N;M;EHAM;HECA;447;370;null;250;0;LOCKED;OBSERVED,CONTROLLED;0
12-9-2021 14:35:16;21520147;1996;PHRES;null;null;S;null;V;REGIONAL;12-9-2021 10:40:00;C172;L;EHRD;EHRD;90;0;null;null;0;null;CONTROLLED;0
12-9-2021 16:35:13;21520148;1997;PHZZR;null;null;S;null;V;REGIONAL;12-9-2021 10:44:04;PNR3;L;EHRD;EHMZ;110;0;null;null;0;null;CONTROLLED;0
13-9-2021 02:05:12;21520149;1998;DENGJ;null;null;S;null;V;TRANSIT;12-9-2021 10:45:01;DA40;L;EBAW;EBAW;120;0;null;null;0;null;null;0
12-9-2021 17:05:10;21520150;1999;PHDHB;null;null;S;null;V;REGIONAL;12-9-2021 10:45:01;A210;L;EHKD;EHKD;110;0;null;null;0;null;null;0
12-9-2021 14:50:15;21520151;0;KLM1087;PHEZV;KLM;H;3249;I;OUTBOUND;12-9-2021 10:45:01;E190;M;EHAM;EICK;449;380;null;240;0;LOCKED;OBSERVED,CONTROLLED;0
12-9-2021 14:50:14;21520152;1;BEL8QA;OOSSS;BEL;H;3649;I;TRANSIT;12-9-2021 10:46:01;A319;M;EBBR;ESGG;419;390;140;250;0;null;OBSERVED,CONTROLLED;0
12-9-2021 14:50:12;21520153;2;EZY91LP;GUZHH;EZY;L;3250;I;OUTBOUND;12-9-2021 10:46:01;A20N;M;EHAM;EGGD;372;280;null;240;0;LOCKED;OBSERVED,CONTROLLED;0
12-9-2021 15:20:14;21520154;3;WZZ82WG;HALVM;WZZ;L;512;I;REGIONAL;12-9-2021 10:47:01;A21N;M;LHBP;EHEH;439;340;80;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 14:20:11;21520155;4;ERF9416;VPBHM;ERF;S;4029;I;REGIONAL;12-9-2021 10:48:01;B752;M;USNN;EHBK;334;320;80;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 11:50:15;21520156;5;PHFVR;null;null;S;null;V;REGIONAL;12-9-2021 10:49:38;TWEN;L;EHRD;EHRD;105;0;null;null;0;null;CONTROLLED;0
12-9-2021 15:20:12;21520157;6;TRA831B;PHHXL;TRA;L;1639;I;OUTBOUND;12-9-2021 10:50:01;B738;M;EHAM;LGRP;444;370;null;250;0;LOCKED;OBSERVED,CONTROLLED;0
12-9-2021 15:20:12;21520158;7;KLM63F;PHEXU;KLM;L;512;I;OUTBOUND;12-9-2021 10:50:01;E75L;M;EHAM;EPKK;414;350;null;250;0;LOCKED;OBSERVED,CONTROLLED;0
12-9-2021 13:35:11;21520159;8;OOLET;OOLET;null;L;512;I;TRANSIT;12-9-2021 10:53:01;BE20;L;EGNT;EBAW;270;230;230;70;0;null;OBSERVED,CONTROLLED;0
12-9-2021 13:05:10;21520160;9;PHSPZ;null;null;S;null;V;REGIONAL;12-9-2021 10:53:19;DR40;L;EHRD;EHRD;110;0;null;null;0;null;CONTROLLED;0
12-9-2021 13:50:13;21520161;10;PHKDN;null;null;S;null;V;REGIONAL;12-9-2021 10:53:19;C172;L;EHGG;EHGG;90;0;null;null;0;null;CONTROLLED;0
12-9-2021 15:50:14;21520162;11;SVA216;HZAR23;SVA;L;101;I;OUTBOUND;12-9-2021 10:55:00;B789;H;EHAM;OERK;486;390;null;250;0;LOCKED;OBSERVED,CONTROLLED;0
12-9-2021 15:05:14;21520163;12;KLM45N;PHNXC;KLM;L;512;I;OUTBOUND;12-9-2021 10:55:00;E295;M;EHAM;EPGD;435;390;null;250;0;LOCKED;OBSERVED,CONTROLLED;0
12-9-2021 15:05:13;21520164;13;RAM850W;CNRNZ;RAM;L;512;I;INBOUND;12-9-2021 10:55:00;B738;M;GMMN;EHAM;454;380;220;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 15:20:13;21520165;14;TRA43A;PHHXC;TRA;L;1656;I;OUTBOUND;12-9-2021 10:55:00;B738;M;EHAM;LGAV;443;370;null;250;0;LOCKED;OBSERVED,CONTROLLED;0
12-9-2021 15:05:13;21520166;15;TFL978;ESSAW;TFL;H;512;I;INBOUND;12-9-2021 10:55:07;A320;M;LCPH;EHAM;458;340;260;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 14:20:14;21520167;16;PHPIE;null;null;S;null;V;REGIONAL;12-9-2021 10:55:10;P28T;L;EHRD;EHMZ;130;0;null;null;0;null;CONTROLLED;0
12-9-2021 14:05:13;21520168;17;PHPIE;null;null;S;null;V;REGIONAL;12-9-2021 10:55:10;P28T;L;EHMZ;EHRD;130;0;null;null;0;null;CONTROLLED;0
12-9-2021 14:20:16;21520169;18;FLJ61H;GFHFX;FLJ;H;3928;I;REGIONAL;12-9-2021 10:57:00;E550;M;LIEE;EHBK;478;300;70;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 15:20:15;21520170;19;PHECE;null;null;S;null;V;REGIONAL;12-9-2021 11:00:01;EC20;L;ZZZZ;EHLE;110;0;null;null;0;null;CONTROLLED;0
12-9-2021 14:35:15;21520171;20;PHPSI;null;null;S;null;V;REGIONAL;12-9-2021 11:00:01;P51;L;EHOW;EHGG;250;0;null;null;0;null;CONTROLLED;0
12-9-2021 15:35:13;21520172;21;AHO881N;DARMY;AHO;S;512;I;OUTBOUND;12-9-2021 11:00:01;E35L;M;EHAM;EDDB;466;330;null;250;0;LOCKED;OBSERVED,CONTROLLED;0
12-9-2021 15:05:10;21520173;22;TRA243L;PHHSM;TRA;L;1099;I;REGIONAL;12-9-2021 11:00:01;B738;M;EHRD;LPPT;446;370;null;190;0;null;OBSERVED,CONTROLLED;0
12-9-2021 16:20:15;21520174;23;PHBEA;null;null;S;null;V;REGIONAL;12-9-2021 11:00:01;TAMP;L;EHLE;EHLE;95;0;null;null;0;null;CONTROLLED;0
12-9-2021 15:20:17;21520175;24;TFL627;OOTNB;TFL;L;1095;I;OUTBOUND;12-9-2021 11:00:01;B738;M;EHAM;LEPA;455;370;null;260;0;LOCKED;OBSERVED,CONTROLLED;0
12-9-2021 15:05:11;21520176;25;KLM937;PHEZI;KLM;H;3814;I;OUTBOUND;12-9-2021 11:00:01;E190;M;EHAM;EIDW;449;380;null;240;0;LOCKED;OBSERVED,CONTROLLED;0
12-9-2021 15:05:15;21520177;26;KLM57A;PHBXL;KLM;L;3803;I;OUTBOUND;12-9-2021 11:00:01;B738;M;EHAM;EGLL;422;240;null;240;0;LOCKED;OBSERVED,CONTROLLED;0
12-9-2021 13:35:12;21520178;27;FYL23F;LXFPF;FYL;L;null;I;REGIONAL;12-9-2021 11:00:01;C25B;L;EHEH;EBAW;247;60;null;null;0;null;CANCELLED;0
12-9-2021 15:20:14;21520179;28;KLM1417;PHEZE;KLM;H;512;I;OUTBOUND;12-9-2021 11:00:01;E190;M;EHAM;LFLL;449;370;null;250;0;LOCKED;OBSERVED,CONTROLLED;0
12-9-2021 15:20:16;21520180;29;THY2CD;TCJNH;THY;L;512;I;INBOUND;12-9-2021 11:01:01;A333;H;LTFM;EHAM;463;380;260;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 15:05:13;21520181;30;BEL2259;OOSSX;BEL;H;3657;I;TRANSIT;12-9-2021 11:02:01;A319;M;EBBR;EKCH;436;360;140;250;0;null;OBSERVED,CONTROLLED;0
12-9-2021 13:35:16;21520182;31;RJA034;JYAGQ;RJA;S;1655;I;REGIONAL;12-9-2021 11:04:59;A310;H;EHBK;LCLK;438;190;null;60;0;null;OBSERVED,CONTROLLED;0
12-9-2021 14:50:12;21520183;32;WZZ61AU;HALWU;WZZ;L;512;I;REGIONAL;12-9-2021 11:05:01;A320;M;EHEH;LRCL;385;230;null;160;0;null;OBSERVED,CONTROLLED;0
12-9-2021 15:05:15;21520184;33;TFL132;ESSAQ;TFL;L;1021;I;INBOUND;12-9-2021 11:05:30;A320;M;LGRP;EHAM;454;380;260;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 14:35:12;21520185;34;GBRPS;null;null;S;null;V;REGIONAL;12-9-2021 11:06:16;C177;L;EHMZ;EBGB;115;0;null;null;0;null;null;0
12-9-2021 14:35:11;21520186;35;OONZC;null;null;S;null;V;REGIONAL;12-9-2021 11:06:19;C172;L;EHMZ;EBOS;100;0;null;null;0;null;null;0
12-9-2021 15:35:13;21520187;36;KLM1018;PHEZB;KLM;H;3247;I;INBOUND;12-9-2021 11:08:00;E190;M;EGLL;EHAM;460;230;230;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 11:35:16;21520188;38;ABW527;VPBJS;ABW;L;null;I;INBOUND;12-9-2021 11:08:00;B748;H;UUEE;EHAM;491;320;null;null;0;null;CANCELLED;0
12-9-2021 15:35:15;21520189;39;ACA7223;CGEGC;ACA;L;1119;I;OUTBOUND;12-9-2021 11:09:05;A333;H;EHAM;CYYZ;459;360;null;240;0;LOCKED;OBSERVED,CONTROLLED;0
12-9-2021 15:20:15;21520190;40;MPH6162;PHCKA;MPH;L;3242;I;INBOUND;12-9-2021 11:09:32;B744;H;KMIA;EHAM;490;300;230;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 12:50:15;21520191;41;PH4Q1;null;null;E;null;V;REGIONAL;12-9-2021 11:09:58;PRIM;L;EHLE;EHLE;120;0;null;null;0;null;CANCELLED,CONTROLLED;0
12-9-2021 15:20:12;21520192;42;KLM99U;PHEXX;KLM;L;3815;I;OUTBOUND;12-9-2021 11:10:00;E75L;M;EHAM;EGAC;436;380;null;240;0;LOCKED;OBSERVED,CONTROLLED;0
12-9-2021 15:05:12;21520193;43;TRA44G;PHXRC;TRA;L;1125;I;REGIONAL;12-9-2021 11:10:00;B737;M;EHRD;LPFR;427;330;null;190;0;null;OBSERVED,CONTROLLED;0
12-9-2021 15:20:17;21520194;44;KLM65G;PHEXY;KLM;L;3807;I;OUTBOUND;12-9-2021 11:10:00;E190;M;EHAM;EGPD;451;380;null;240;0;LOCKED;OBSERVED,CONTROLLED;0
12-9-2021 17:05:13;21520195;45;PHRBC;null;null;S;null;V;REGIONAL;12-9-2021 11:10:22;EC20;L;EHBK;LFQA;115;0;null;null;0;null;CONTROLLED;0
12-9-2021 12:35:15;21520196;46;PAV12;DFWIT;PAV;L;99;I;OUTBOUND;12-9-2021 11:10:28;PC12;L;EHAM;EDFE;256;230;null;230;0;null;OBSERVED,CONTROLLED;0
12-9-2021 13:35:10;21520197;47;PHKMR;PHKMR;null;S;null;V;TERRAIN;12-9-2021 11:11:07;GA8;L;EHAM;EHAM;100;0;null;null;0;null;null;0
12-9-2021 14:20:14;21520198;48;PHTGM;null;null;S;3591;I;REGIONAL;12-9-2021 11:11:43;C172;L;EHTE;EHGG;95;50;null;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 13:05:12;21520199;49;ABW754;VPBIK;ABW;L;119;I;OUTBOUND;12-9-2021 11:12:04;B744;H;EHAM;UNKL;472;390;null;250;0;LOCKED;OBSERVED,CONTROLLED;0
12-9-2021 13:35:11;21520200;50;PHHHJ;null;null;S;null;V;REGIONAL;12-9-2021 11:12:08;AS55;L;EHLE;ZZZZ;100;0;null;null;0;null;CONTROLLED;0
12-9-2021 15:35:11;21520201;51;TRA84K;PHHSB;TRA;L;2927;I;INBOUND;12-9-2021 11:13:00;B738;M;LEBL;EHAM;438;360;220;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 15:35:14;21520202;52;SAS1549;OYKAL;SAS;L;1875;I;INBOUND;12-9-2021 11:14:00;A320;M;ESSA;EHAM;453;380;260;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 15:20:14;21520203;53;TRA5664;PHHXN;TRA;L;512;I;INBOUND;12-9-2021 11:14:58;B738;M;GCLP;EHAM;444;360;220;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 15:35:12;21520204;54;QTR9GA;A7BAY;QTR;L;1651;I;OUTBOUND;12-9-2021 11:15:01;B77W;H;EHAM;OTHH;477;350;null;250;0;LOCKED;OBSERVED,CONTROLLED;0
12-9-2021 15:50:12;21520205;55;KLM39T;PHNXA;KLM;L;1640;I;OUTBOUND;12-9-2021 11:15:01;E295;M;EHAM;ESGG;439;390;null;250;0;LOCKED;OBSERVED,CONTROLLED;0
12-9-2021 15:35:11;21520206;56;KLM95Y;PHBCH;KLM;L;3256;I;OUTBOUND;12-9-2021 11:15:01;B738;M;EHAM;EGPH;451;380;null;240;0;LOCKED;OBSERVED,CONTROLLED;0
12-9-2021 15:35:13;21520207;57;KLM1183;PHEXG;KLM;L;1658;I;OUTBOUND;12-9-2021 11:15:01;E75L;M;EHAM;ESSL;414;350;null;250;0;LOCKED;OBSERVED,CONTROLLED;0
12-9-2021 15:50:11;21520208;58;AWC142;GEODS;AWC;L;3244;I;INBOUND;12-9-2021 11:15:01;A333;H;EGSS;EHAM;470;210;210;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 15:05:15;21520209;59;TRA76U;PHHZO;TRA;L;1116;I;REGIONAL;12-9-2021 11:15:01;B738;M;EHEH;LPFR;449;370;null;190;0;null;OBSERVED,CONTROLLED;0
12-9-2021 15:20:12;21520210;60;TRA9Y;PHHXG;TRA;L;1124;I;REGIONAL;12-9-2021 11:15:01;B738;M;EHEH;LEMG;438;330;null;190;0;null;OBSERVED,CONTROLLED;0
12-9-2021 15:50:12;21520211;61;PHKMR;PHKMR;null;S;null;V;TERRAIN;12-9-2021 11:15:01;GA8;L;EHAM;EHAM;110;0;null;null;0;null;null;0
12-9-2021 12:35:11;21520212;62;PHIRO;null;null;S;null;V;REGIONAL;12-9-2021 11:15:32;C172;L;EHLE;EHLE;90;0;null;null;0;null;CONTROLLED;0
12-9-2021 15:20:14;21520213;63;EJU18YX;OEIZP;EJU;L;512;I;INBOUND;12-9-2021 11:16:01;A320;M;EDDB;EHAM;423;320;260;null;0;LOCKED;OBSERVED,CONTROLLED;0
12-9-2021 15:35:14;21520214;64;AFL2694;VPBCG;AFL;L;1865;I;INBOUND;12-9-2021 11:17:01;B738;M;UUEE;EHAM;449;360;260;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 15:05:10;21520215;65;TRA92J;PHHZV;TRA;L;2929;I;REGIONAL;12-9-2021 11:18:01;B738;M;LEIB;EHRD;448;380;160;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 15:35:12;21520216;66;GAC990B;OEFPP;GAC;S;512;I;INBOUND;12-9-2021 11:19:01;C510;L;LOWI;EHAM;335;360;200;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 15:20:12;21520217;67;TRA2R;PHHXI;TRA;L;1101;I;REGIONAL;12-9-2021 11:20:01;B738;M;EHRD;LEMG;447;370;null;190;0;null;OBSERVED,CONTROLLED;0
